scopus_id,eid,title,abstract,authors,doi,year,source,volume,issue,pages,issn,isbn,affiliations,subject_areas,references,citations,url,language,publisher
105025956590,2-s2.0-105025956590,Optimization of University Library Services through Big Data and Multi-source Data Fusion,,Zhu D.Y.,10.33166/AETiC.2025.04.001,2025-10-01,Annals of Emerging Technologies in Computing,9,4,1-16,25160281,,"[{'@_fa': 'true', 'affilname': 'Shaoxing University', 'affiliation-city': 'Shaoxing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105025956590,,
105020252210,2-s2.0-105020252210,Research and System Design of Digital Education Mechanism for Vocational Education in Cloud Computing Environment,,Zhang Y.,10.1145/3756580.3756665,2025-09-22,Proceedings of 2025 6th International Conference on Education Knowledge and Information Management Icekim 2025,,,519-524,,"[{'@_fa': 'true', '$': '[9798400715624]'}]","[{'@_fa': 'true', 'affilname': 'Shandong Vocational University of Foreign Affairs', 'affiliation-city': 'Weihai', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105020252210,,
105016666292,2-s2.0-105016666292,Flow-ICP: semantic segmentation of point clouds based on 4D time-series alignment,,Tan S.,10.1364/AO.562944,2025-09-20,Applied Optics,64,27,8068-8076,1559128X,,"[{'@_fa': 'true', 'affilname': 'Chongqing University of Posts and Telecommunications', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105016666292,,
105015455989,2-s2.0-105015455989,A Knowledge Recommendation Method for Product Form Design Integrating Crowd-Intelligence Context Similarity and Trust Relationships in Cloud Environments,,Chen J.,10.3390/app15179369,2025-09-01,Applied Sciences Switzerland,15,17,,,,"[{'@_fa': 'true', 'affilname': 'Shaanxi University of Science and Technology', 'affiliation-city': 'Xinyang', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105015455989,,
105013330011,2-s2.0-105013330011,Building a Learning Health System-Focused Trusted Research Environment for Mental Health,,Leeming G.,10.3233/SHTI250824,2025-08-07,Studies in Health Technology and Informatics,329,,174-178,09269630,"[{'@_fa': 'true', '$': '[9781643686080]'}]","[{'@_fa': 'true', 'affilname': 'University of Liverpool', 'affiliation-city': 'Liverpool', 'affiliation-country': 'United Kingdom'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105013330011,,
105005611619,2-s2.0-105005611619,Symmetric Encryption-Based Cloud Data Security Transmission System in Communication Networks,,Li T.,10.1142/S0218126625502603,2025-08-01,Journal of Circuits Systems and Computers,34,12,,02181266,,"[{'@_fa': 'true', 'affilname': 'College of Computer Science and Engineering, Northeastern University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'State Grid Liaoning Electric Power Supply Co., Ltd.', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105005611619,,
105011633270,2-s2.0-105011633270,A FIT4NER Generic Approach for Framework-Independent Medical Named Entity Recognition †,,Freund F.,10.3390/info16070554,2025-07-01,Information Switzerland,16,7,,,,"[{'@_fa': 'true', 'affilname': 'FernUniversität in Hagen', 'affiliation-city': 'Hagen', 'affiliation-country': 'Germany'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105011633270,,
105021396089,2-s2.0-105021396089,Cloud platform resource capacity management and scheduling optimization based on data graph,,Qiu Z.,10.1145/3727505.3727537,2025-06-12,Bdcta 2025 Proceedings of 2025 International Conference on Big Data Communication Technology and Computer Applications,,,189-192,,"[{'@_fa': 'true', '$': '[9798400713620]'}]","[{'@_fa': 'true', 'affilname': 'Shenzhen Power Supply Co., Ltd.', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105021396089,,
105005447022,2-s2.0-105005447022,"AD Workbench: Transforming Alzheimer's research with secure, global, and collaborative data sharing and analysis",,McHugh C.P.,10.1002/alz.70278,2025-05-01,Alzheimer S and Dementia,21,5,,15525260,,"[{'@_fa': 'true', 'affilname': ""Alzheimer's Disease Data Initiative"", 'affiliation-city': 'Kirkland', 'affiliation-country': 'United States'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/105005447022,,
85217089111,2-s2.0-85217089111,RotInv-PCT: Rotation-Invariant Point Cloud Transformer via feature separation and aggregation,,He C.,10.1016/j.neunet.2025.107223,2025-05-01,Neural Networks,185,,,08936080,,"[{'@_fa': 'true', 'affilname': 'Nankai University', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}]",,4,4,https://api.elsevier.com/content/abstract/scopus_id/85217089111,,
85215604988,2-s2.0-85215604988,Sublinear smart semantic search based on knowledge graph over encrypted database,,Li J.,10.1016/j.cose.2025.104319,2025-04-01,Computers and Security,151,,,01674048,,"[{'@_fa': 'true', 'affilname': 'Beijing University of Posts and Telecommunications', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85215604988,,
105003452885,2-s2.0-105003452885,A Cross-Chain-Based Access Control Framework for Cloud Environment,,Belcaid S.,10.3390/fi17040149,2025-04-01,Future Internet,17,4,,,,"[{'@_fa': 'true', 'affilname': ""Ecole Nationale Supérieure d'Informatique et d'Analyse des Systèmes"", 'affiliation-city': 'Rabat', 'affiliation-country': 'Morocco'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/105003452885,,
85218468101,2-s2.0-85218468101,Efficient encrypted semantic search method toward internet of vehicles,,Wang R.,10.1007/s11227-025-06981-w,2025-03-01,Journal of Supercomputing,81,4,,09208542,,"[{'@_fa': 'true', 'affilname': 'Chongqing University of Posts and Telecommunications', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Chongqing Key Laboratory of Ubiquitous Sensing and Networking', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Advanced Network and Intelligent Connection Technology Key Laboratory of Chongqing Education Commission of China', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85218468101,,
85212707282,2-s2.0-85212707282,OntoIDF: a smart knowledge-based framework for intrusion detection in autonomous cloud computing environment,,Kaur B.,10.1007/s41870-024-02362-3,2025-03-01,International Journal of Information Technology Singapore,17,2,1023-1030,25112104,,"[{'@_fa': 'true', 'affilname': 'Jaipur National University', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",,6,6,https://api.elsevier.com/content/abstract/scopus_id/85212707282,,
85215520878,2-s2.0-85215520878,Blockchain-Powered Framework for Trust Enhancement in FinTech: A Comprehensive Trust Evaluation Approach,,Vairagade R.S.,10.1002/cpe.8357,2025-02-01,Concurrency and Computation Practice and Experience,37,3,,15320626,,"[{'@_fa': 'true', 'affilname': 'G.H. Raisoni College of Engineering, Nagpur', 'affiliation-city': 'Nagpur', 'affiliation-country': 'India'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85215520878,,
105013100068,2-s2.0-105013100068,DiffMSR: A Multi-Semantic Graph Diffusion Model for Service Recommendation,,Xie X.,10.1109/TSC.2025.3596891,2025-01-01,IEEE Transactions on Services Computing,18,5,2740-2753,,,"[{'@_fa': 'true', 'affilname': 'Hunan University of Science and Technology', 'affiliation-city': 'Xiangtan', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105013100068,,
105003038423,2-s2.0-105003038423,Internet of Twins Approach: Digital-Twin-as-a-Platform Architecture,,Cakir L.V.,10.1109/MIC.2024.3491915,2025-01-01,IEEE Internet Computing,29,1,65-74,10897801,,"[{'@_fa': 'true', 'affilname': 'Edinburgh Napier University', 'affiliation-city': 'Edinburgh', 'affiliation-country': 'United Kingdom'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/105003038423,,
105002451927,2-s2.0-105002451927,A Semantic Driven Framework for Energy Efficient Task Scheduling in Dynamic Cloud Environment,,Aarav Kannan J.,10.1109/ICSADL65848.2025.10933265,2025-01-01,4th International Conference on Sentiment Analysis and Deep Learning Icsadl 2025 Proceedings,,,274-281,,"[{'@_fa': 'true', '$': '[9798331523923]'}]","[{'@_fa': 'true', 'affilname': 'SRM Institute of Science and Technology', 'affiliation-city': 'Kattankulathur', 'affiliation-country': 'India'}]",,4,4,https://api.elsevier.com/content/abstract/scopus_id/105002451927,,
85211043256,2-s2.0-85211043256,Service Recommendation Based on Multi-Level View Contrastive Learning,,Xie X.,10.1109/TNSM.2024.3510399,2025-01-01,IEEE Transactions on Network and Service Management,22,2,1690-1702,,,"[{'@_fa': 'true', 'affilname': 'Hunan University of Science and Technology', 'affiliation-city': 'Xiangtan', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85211043256,,
105019056602,2-s2.0-105019056602,Multi-Cloud Semantic Orchestration of AI-Driven Pipelines for Privacy-First LLM Inference,,Jakku P.C.,10.1109/ICCTDC64446.2025.11158733,2025-01-01,2025 International Conference on Computing Technologies and Data Communication Icctdc 2025,,,,,"[{'@_fa': 'true', '$': '[9798331527983]'}]",,,0,0,https://api.elsevier.com/content/abstract/scopus_id/105019056602,,
105011540165,2-s2.0-105011540165,MPKAN: APT Attack Detection on Audit Logs via Graph Semantic Enhancement,,Wang Z.,10.1109/CSCWD64889.2025.11033314,2025-01-01,Proceedings of the International Conference on Computer Supported Cooperative Work in Design Cscwd,,2025,2605-2610,2835639X,"[{'@_fa': 'true', '$': '[9798331513054]'}]","[{'@_fa': 'true', 'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Institute of Information Engineering', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105011540165,,
105023120922,2-s2.0-105023120922,CHIASMA: Advancing chemicals and materials safety and sustainability assessments through innovative integration of in vitro and in silico (new approach) methodologies,,Weber P.,10.1016/j.csbj.2025.11.032,2025-01-01,Computational and Structural Biotechnology Journal,29,,305-327,,,"[{'@_fa': 'true', 'affilname': 'Luxembourg Institute of Science and Technology', 'affiliation-city': 'Esch-sur-Alzette', 'affiliation-country': 'Luxembourg'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105023120922,,
105013258305,2-s2.0-105013258305,Towards Seamless Multi-cloud Integration: Algorithmic Approaches to Data Distribution,,Kartashov A.,10.1007/978-3-031-94799-5_3,2025-01-01,Lecture Notes in Networks and Systems,1470 LNNS,,52-61,23673370,"[{'@_fa': 'true', '$': '[9783031947988]'}]","[{'@_fa': 'true', 'affilname': 'National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”', 'affiliation-city': 'Kyiv', 'affiliation-country': 'Ukraine'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105013258305,,
105020662764,2-s2.0-105020662764,CloudOntoViz: A Browser for Knowledge-Based Representations of Cloud Patterns and Services,,Di Martino B.,10.4018/IJSWIS.392474,2025-01-01,International Journal on Semantic Web and Information Systems,21,1,,15526283,,"[{'@_fa': 'true', 'affilname': 'Università degli Studi della Campania Luigi Vanvitelli', 'affiliation-city': 'Naples', 'affiliation-country': 'Italy'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105020662764,,
105012944087,2-s2.0-105012944087,Semantic Technologies Applied to Blockchain for Cloud Computing Services Marketplace Implementation,,Esposito A.,10.4018/IJSWIS.387386,2025-01-01,International Journal on Semantic Web and Information Systems,21,1,,15526283,,"[{'@_fa': 'true', 'affilname': 'Università degli Studi della Campania Luigi Vanvitelli', 'affiliation-city': 'Naples', 'affiliation-country': 'Italy'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105012944087,,
105010653021,2-s2.0-105010653021,A Framework to Detect Anomalies in Cloud Using Semantics and Deep Learning,,Maroju A.,10.1007/978-981-96-3253-4_40,2025-01-01,Lecture Notes in Networks and Systems,1294 LNNS,,541-553,23673370,"[{'@_fa': 'true', '$': '[9789819632527]'}]","[{'@_fa': 'true', 'affilname': 'University of the Cumberlands', 'affiliation-city': 'Williamsburg', 'affiliation-country': 'United States'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105010653021,,
105016786889,2-s2.0-105016786889,Security Ontologies in Cloud Computing,,Yalla S.T.,10.1109/INCET64471.2025.11139896,2025-01-01,2025 6th International Conference for Emerging Technology Incet 2025,,,,,"[{'@_fa': 'true', '$': '[9798331531034]'}]","[{'@_fa': 'true', 'affilname': 'Lovely Professional University', 'affiliation-city': 'Phagwara', 'affiliation-country': 'India'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105016786889,,
105010777024,2-s2.0-105010777024,AI Course Equivalency using Word Mover's Distance and Semantic Analysis with NLP in Cloud Computing,,Krishnan S.,10.1109/ICAISS61471.2025.11042139,2025-01-01,Proceedings of 3rd International Conference on Augmented Intelligence and Sustainable Systems Icaiss 2025,,,448-454,,"[{'@_fa': 'true', '$': '[9798331507244]'}]","[{'@_fa': 'true', 'affilname': 'Saveetha School of Engineering', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/105010777024,,
105010020189,2-s2.0-105010020189,CSVA: Complexity-Driven and Semantic-Aware Video Analytics via Edge-Cloud Collaboration,,Liu J.,10.1007/978-981-96-8731-2_11,2025-01-01,Lecture Notes in Computer Science,15688 LNCS,,107-116,03029743,"[{'@_fa': 'true', '$': '[9789819687305]'}]","[{'@_fa': 'true', 'affilname': 'Nanjing University of Science and Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/105010020189,,
105013338240,2-s2.0-105013338240,Performance Assessing of Dynamic Scaling of Containerized Applications When Using Kubernetes Cluster Autoscaler and Auto Scaling Group Together,,Romanov O.,10.1007/978-3-031-94799-5_7,2025-01-01,Lecture Notes in Networks and Systems,1470 LNNS,,111-136,23673370,"[{'@_fa': 'true', '$': '[9783031947988]'}]","[{'@_fa': 'true', 'affilname': 'National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”', 'affiliation-city': 'Kyiv', 'affiliation-country': 'Ukraine'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105013338240,,
86000463119,2-s2.0-86000463119,Cloud Meta-services: An Ontological Contribution,,Makhlouf R.,10.1007/978-3-031-81325-2_14,2025-01-01,Lecture Notes in Business Information Processing,536 LNBIP,,195-207,18651348,"[{'@_fa': 'true', '$': '[9783031813245]'}]","[{'@_fa': 'true', 'affilname': 'Brandenburg University of Technology Cottbus-Senftenberg', 'affiliation-city': 'Cottbus', 'affiliation-country': 'Germany'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/86000463119,,
105021507549,2-s2.0-105021507549,An Efficient and Intelligent Interest-Based Personalized Search Over Encrypted Outsourced Data in Clouds,,Liu G.,10.1049/ise2/3355214,2025-01-01,Iet Information Security,2025,1,,17518709,,"[{'@_fa': 'true', 'affilname': 'Jinling Institute of Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105021507549,,
105016993027,2-s2.0-105016993027,Distilling Benign Knowledge with Fine-Grained AST Fragments for Precise Real-World Web Shell Detection,,Gao M.,10.1109/IWQoS65803.2025.11143530,2025-01-01,IEEE International Workshop on Quality of Service Iwqos,,,,1548615X,"[{'@_fa': 'true', '$': '[9798331549404]'}]","[{'@_fa': 'true', 'affilname': 'Southeast University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105016993027,,
105010214149,2-s2.0-105010214149,An Extended Genetic Algorithm Based on QoS Ontology for Virtual SaaS Selection in Cloud Computing,,Sana K.,10.1007/978-3-031-97000-9_12,2025-01-01,Lecture Notes in Computer Science,15648 LNCS,,197-210,03029743,"[{'@_fa': 'true', '$': '[9783031969997]'}]","[{'@_fa': 'true', 'affilname': 'Université des Sciences et de la Technologie Houari Boumediene', 'affiliation-city': 'Algiers', 'affiliation-country': 'Algeria'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105010214149,,
105023660693,2-s2.0-105023660693,Methods and Tools for Constructing Specialized Versions of General-Purpose Cloud Sisal Programs*,,Kasyanov V.N.,10.1109/OPCS67346.2025.11219368,2025-01-01,Proceedings 2025 21st International Asian School Seminar on Optimization Problems of Complex Systems Opcs 2025,,,,,"[{'@_fa': 'true', '$': '[9798331589813]'}]","[{'@_fa': 'true', 'affilname': 'A.P. Ershov Institute of Informatics Systems, Siberian Branch, Russian Academy of Sciences', 'affiliation-city': 'Novosibirsk', 'affiliation-country': 'Russian Federation'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105023660693,,
105009876587,2-s2.0-105009876587,SAutoIDS: a semantic autonomous intrusion detection system based on cellular deep learning and ontology for malware detection in cloud computing,,Nazoksara A.R.G.,10.1007/s41870-025-02577-y,2025-01-01,International Journal of Information Technology Singapore,,,,25112104,,"[{'@_fa': 'true', 'affilname': 'Uluslararası Kıbrıs Üniversitesi', 'affiliation-city': 'Nicosia', 'affiliation-country': 'Cyprus'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/105009876587,,
105010191541,2-s2.0-105010191541,Point Cloud Networks with Adaptive Sampling and Cross-Domain Feature Interaction,,Lu Y.,10.1109/AINIT65432.2025.11035883,2025-01-01,2025 IEEE 6th International Seminar on Artificial Intelligence Networking and Information Technology Ainit 2025,,,820-825,,"[{'@_fa': 'true', '$': '[9798331522285]'}]","[{'@_fa': 'true', 'affilname': 'Wuhan University of Science and Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105010191541,,
105011047818,2-s2.0-105011047818,Accelerating End-Cloud Collaborative Inference via Near Bubble-Free Pipeline Optimization,,Gao L.,10.1109/INFOCOM55648.2025.11044632,2025-01-01,Proceedings IEEE INFOCOM,,,,0743166X,"[{'@_fa': 'true', '$': '[9798331543051]'}]","[{'@_fa': 'true', 'affilname': 'University of Science and Technology of China', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/105011047818,,
85208257130,2-s2.0-85208257130,Countering Hybrid Threats: Towards an Ontology for Securing 5G Networks,,Paskauskas R.A.,10.1007/978-3-031-71079-7_9,2025-01-01,Communications in Computer and Information Science,2192 CCIS,,104-121,18650929,"[{'@_fa': 'true', '$': '[9783031710780]'}]","[{'@_fa': 'true', 'affilname': 'Research and Education (L3CE)', 'affiliation-city': 'Vilnius', 'affiliation-country': 'Lithuania'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85208257130,,
105005832353,2-s2.0-105005832353,A cross-network integration scheduling mechanism for high-concurrency transmission tasks in computing power networks,,Fang Q.,10.1109/ITOEC63606.2025.10968007,2025-01-01,IEEE Information Technology and Mechatronics Engineering Conference Itoec,,2025,1189-1194,2693308X,,"[{'@_fa': 'true', 'affilname': 'Beijing Jiaotong University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105005832353,,
105013500352,2-s2.0-105013500352,Observability and Incident Response in Managed Serverless Environments Using Ontology-Based Log Monitoring,,Ben-Shimol L.,10.1109/TCC.2025.3598060,2025-01-01,IEEE Transactions on Cloud Computing,13,4,1161-1176,,,"[{'@_fa': 'true', 'affilname': 'Ben-Gurion University of the Negev', 'affiliation-city': 'Beer-Sheva', 'affiliation-country': 'Israel'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/105013500352,,
105017591751,2-s2.0-105017591751,Lightning Risk Assessment Algorithm for Overhead Transmission Lines Based on Combined Weighting-Cloud Model,,Wang R.,10.1109/ICESEP66633.2025.11155311,2025-01-01,2025 7th International Conference on Energy Systems and Electrical Power Icesep 2025,,,107-110,,"[{'@_fa': 'true', '$': '[9798331595579]'}]","[{'@_fa': 'true', 'affilname': 'Taiyuan University of Technology', 'affiliation-city': 'Taiyuan', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105017591751,,
105003534609,2-s2.0-105003534609,OTRA: A Risk Management Ontology for Transparent Service Level Agreements in Federated Cloud Environment,,Biagioni G.,10.5220/0013209300003950,2025-01-01,International Conference on Cloud Computing and Services Science Closer Proceedings,,,119-126,,"[{'@_fa': 'true', '$': '[9789897587474]'}]","[{'@_fa': 'true', 'affilname': 'Nederlandse Organisatie voor toegepast natuurwetenschappelijk onderzoek- TNO', 'affiliation-city': 'The Hague', 'affiliation-country': 'Netherlands'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/105003534609,,
105023647734,2-s2.0-105023647734,SZBC-AI4TCM: a comprehensive web-based computing platform for traditional Chinese medicine research and development,,Lang J.,10.3389/fphar.2025.1698202,2025-01-01,Frontiers in Pharmacology,16,,,,,"[{'@_fa': 'true', 'affilname': 'Ltd.', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105023647734,,
105004653656,2-s2.0-105004653656,On the Design of Resilient Distributed Single Time-Scale Estimators: A Graph-Theoretic Approach,,Doostmohammadian M.,10.1109/TNSE.2025.3567348,2025-01-01,IEEE Transactions on Network Science and Engineering,12,5,3975-3984,,,"[{'@_fa': 'true', 'affilname': 'Semnan University', 'affiliation-city': 'Semnan', 'affiliation-country': 'Iran'}]",,7,7,https://api.elsevier.com/content/abstract/scopus_id/105004653656,,
105014495612,2-s2.0-105014495612,Cloud Security: A Model for Attack Detection and Prevention Using AI Technologies,,Chahid A.,10.1007/978-3-031-99997-0_16,2025-01-01,Lecture Notes in Networks and Systems,1555 LNNS,,172-181,23673370,"[{'@_fa': 'true', '$': '[9783031999963]'}]","[{'@_fa': 'true', 'affilname': 'Higher Normal School of Technical Education of Mohammedia', 'affiliation-city': 'Mohammedia', 'affiliation-country': 'Morocco'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105014495612,,
105018474349,2-s2.0-105018474349,Enhancing Educational Data Integrity Using Blockchain and Ontologies,,Sitanggang T.W.,10.1109/ICCIT65724.2025.11166757,2025-01-01,Proceeding 2025 4th International Conference on Creative Communication and Innovative Technology Empowering Transformative Mature Leadership Harnessing Technological Advancement for Global Sustainability Iccit 2025,,,,,"[{'@_fa': 'true', '$': '[9798331594299]'}]","[{'@_fa': 'true', 'affilname': 'Ichsan Satya University', 'affiliation-city': 'South Tangerang', 'affiliation-country': 'Indonesia'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105018474349,,
85211231398,2-s2.0-85211231398,Proteomics and transcriptomic analyses provide new insights into the pectin polysaccharide biosynthesis in Premna puberula Pamp,,Yang N.,10.1016/j.ijbiomac.2024.137951,2025-01-01,International Journal of Biological Macromolecules,285,,,01418130,,"[{'@_fa': 'true', 'affilname': 'Guizhou University', 'affiliation-city': 'Guiyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Guiyang Medical College', 'affiliation-city': 'Guiyang', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85211231398,,
85188637037,2-s2.0-85188637037,Comparison of attribute-based encryption schemes in securing healthcare systems,,Walid R.,10.1038/s41598-024-57692-w,2024-12-01,Scientific Reports,14,1,,,,"[{'@_fa': 'true', 'affilname': 'College of Engineering and Information Technology', 'affiliation-city': 'Baltimore', 'affiliation-country': 'United States'}]",,9,9,https://api.elsevier.com/content/abstract/scopus_id/85188637037,,
85197510804,2-s2.0-85197510804,A data science roadmap for open science organizations engaged in early-stage drug discovery,,Edfeldt K.,10.1038/s41467-024-49777-x,2024-12-01,Nature Communications,15,1,,,,"[{'@_fa': 'true', 'affilname': 'Karolinska Universitetssjukhuset', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}]",,15,15,https://api.elsevier.com/content/abstract/scopus_id/85197510804,,
105007857397,2-s2.0-105007857397,Taste: Towards Practical Deep Learning-based Approaches for Semantic Type Detection in the Cloud,,Li T.,10.48786/edbt.2025.26,2024-11-11,Advances in Database Technology Edbt,28,2,324-326,,"[{'@_fa': 'true', '$': '[9783893180981, 9783893180998]'}]","[{'@_fa': 'true', 'affilname': 'China Telecom Corporation Limited', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/105007857397,,
85210022623,2-s2.0-85210022623,Using Distributed Ledgers To Build Knowledge Graphs For Decentralized Computing Ecosystems,,Zaarour T.,10.1145/3627673.3679644,2024-10-21,International Conference on Information and Knowledge Management Proceedings,,,3083-3092,21550751,"[{'@_fa': 'true', '$': '[9798400704369]'}]","[{'@_fa': 'true', 'affilname': 'Dell Technologies', 'affiliation-city': 'Cork', 'affiliation-country': 'Ireland'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85210022623,,
85207046144,2-s2.0-85207046144,Research on the application and practice of curriculum with AI assistance based on students' adaptive learning needs,,Ji Z.,10.1145/3687311.3687317,2024-10-02,ACM International Conference Proceeding Series,,,30-34,,"[{'@_fa': 'true', '$': '[9798400709920]'}]","[{'@_fa': 'true', 'affilname': 'Changchun Institute of Technology', 'affiliation-city': 'Changchun', 'affiliation-country': 'China'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85207046144,,
85192675737,2-s2.0-85192675737,EPSMR: An efficient privacy-preserving semantic-aware multi-keyword ranked search scheme in cloud,,Liu Y.,10.1016/j.future.2024.04.058,2024-10-01,Future Generation Computer Systems,159,,1-14,0167739X,,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Post and TeleCommunications', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,9,9,https://api.elsevier.com/content/abstract/scopus_id/85192675737,,
85201221086,2-s2.0-85201221086,OntoFuzz: An Information Retrieval Model in a Multi-Tenant Cloud Environment using Neuro-Fuzzy and Ontological-based Approach,,Jindal D.,10.56042/jsir.v83i8.812,2024-08-01,Journal of Scientific and Industrial Research,83,8,856-863,00224456,,"[{'@_fa': 'true', 'affilname': 'Amity University Rajasthan', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85201221086,,
85086090548,2-s2.0-85086090548,KG2Rec: LSH-CF recommendation method based on knowledge graph for cloud services,,Huang W.,10.1007/s11276-020-02387-z,2024-07-01,Wireless Networks,30,5,3483-3494,10220038,,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Science and Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85086090548,,
85199863802,2-s2.0-85199863802,Intelligent Text Mining for Ontological Knowledge Graph Refinement and Patent Portfolio Analysis—Case Study of Net-Zero Data Center Innovation Management,,Trappey A.J.C.,10.3390/info15070374,2024-07-01,Information Switzerland,15,7,,,,"[{'@_fa': 'true', 'affilname': 'National Tsing Hua University', 'affiliation-city': 'Hsinchu', 'affiliation-country': 'Taiwan'}]",,6,6,https://api.elsevier.com/content/abstract/scopus_id/85199863802,,
85199870543,2-s2.0-85199870543,Digital twin system framework and information model for industry chain based on industrial Internet,,Wang W.,10.1631/FITEE.2300123,2024-07-01,Frontiers of Information Technology and Electronic Engineering,25,7,951-967,20959184,,"[{'@_fa': 'true', 'affilname': 'Beihang University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85199870543,,
