title,authors,abstract,year,keywords,doi,url,type
Cyber Security in E-Commerce Sectors,Mr. Gunawan Widjaja,"<ol>
	<li>&nbsp;</li>
</ol>

<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The convenience and efficiency it offers have revolutionized the global economy, bringing products and services to our fingertips with just a few clicks. However, this convenience also brings forth a host of security challenges that cannot be ignored.</p>

<p>This book, &quot;Cyber Security in E-commerce,&quot; delves into the intricate realm where technology and commerce intersect, focusing on the critical aspects of security that underpin the functionality and reliability of online transactions. As the digital landscape evolves and businesses increasingly migrate to online platforms, the need to fortify these platforms against an array of cyber threats has never been more urgent.</p>

<p>The introductory chapter sets the stage by contextualizing e-commerce within the sphere of security concerns, emphasizing the need for systemic security practices and collaborative governance models. It sheds light on the potential risks that stem from the widespread adoption of electronic commerce, underlining the significance of robust security measures. Subsequent chapters delve into the underpinning technologies, ranging from e-commerce network technologies and blockchain to the emergent domains of virtual reality, cloud computing, and information security. These chapters equip readers with an understanding of the technological foundations necessary to secure the e-commerce landscape.</p>

<p>&nbsp;</p>

<p>The practical application of security principles takes center stage in another segment, elucidating the core tenets of confidentiality, integrity, and availability. The exploration spans the entire spectrum of e-commerce planning, development, and maintenance, ensuring that security remains paramount throughout. Moreover, the book navigates the intricate waters of combating Distributed Denial of Service (DDoS) attacks, detailing security solutions and testing methodologies.</p>

<p>&nbsp;</p>

<p>A pivotal chapter maps out the implementation of secure e-commerce websites, offering insights into security zones, firewalls, and intrusion detection systems. The importance of management and monitoring, whether in-house or outsourced, is examined in the context of maintaining a secure online presence. Real-world case studies, the cornerstone of this book, provide tangible examples of security breaches, thereby emphasizing the need for stringent security measures in e-commerce endeavors.</p>

<p>&nbsp;</p>

<p>In the ever-evolving world of e-commerce, security stands as the linchpin that safeguards transactions, privacy, and trust. &quot;Cyber Security in E-commerce&quot; is an indispensable resource that empowers readers to navigate the complex landscape of online business while bolstering their understanding of the strategies and technologies that can safeguard against cyber threats. As we embark on this enlightening journey, the book serves as a beacon of knowledge, guiding readers through the intricate web of cyber security in e-commerce and illuminating the pathways to a secure and prosperous digital commerce landscape.</p>

<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Any unintentional errors, typos, omissions, or improvements to this work are much appreciated.</p>",2023,"Cyber Security , E-Commerce Sectors",10.5281/zenodo.8429484,,publication
A Review on Key Features and Novel Methods for Video Summarization,"Vinsent Paramanantham, Dr. S. Suresh Kumar","<p><strong>Abstract: </strong>In this paper, we discuss techniques, algorithms, evaluation methods used in online, offline, supervised, unsupervised, multi-video and clustering methods used for Video Summarization/Multi-view Video Summarization from various references. We have studied different techniques in the literature and described the features used for generating video summaries with evaluation methods, supervised, unsupervised, algorithms and the datasets used.We have covered the survey towards the new frontier of research in computational intelligence technique like ANN (Artificial Neural Network) and other evolutionary algorithms for VS using both supervised and unsupervised methods. We highlight on single, multi-video summarization with features like video, audio, and semantic embeddings considered for VS in the literature. A careful presentation is attempted to bring the performance comparison with Precision, Recall, F-Score, and manual methods to evaluate the VS.</p>",2023,"Video Summarization, Multi-View Video Summarization, Online Offline Video Highlighting, Key Frames, Sparse Coding, Feature Extraction, Sparse Land, CNN, RNN, LSTM.",10.35940/ijeat.F3737.0212323,,publication
ATHENS course DIGITAL SIGNAL AND IMAGE PROCESSING WITH APPLICATIONS 2023,"CURVO, Pedro, Le Blanc, Raphael, MACHADO, Maria Carolina, Sciarretta, Lorenzo, GEFFLAUT, Vincent, PIMENTA, Joana, WIŚNIEWSKI, Filip, EJARQUE BUENO, Lidia, NIEDZIAŁEK, Piotr, GAO, Shan, BIRRA, Pedro, FIGUEIREDO, Ivan Dos Santos, MOLČANOVÁ, Alexandra, SCHÄTZ, Martin, PROCHÁZKA, Aleš","<p>The ATHENS (Advanced Technology Higher Education Network, Socrates) week was established with the support of the European Communities SOCRATES Programme receiving an annual subsidy of 50&nbsp;000 Euros from 1997-2001. Today, the Programme is mainly founded by contributions from the member institutions.</p><p>The ATHENS Programme is aimed at carrying out intensive specialization courses, given at each member institution during one or two defined periods (""Sessions"") of the academic year (November and March), enabling students to attend one of the courses offered by the network universities during 7 days. This experience, in many cases, gives students the desire to carry out studies of a longer duration (MSc and PhD levels) at an institution different from their home institution and thus facilitates exchanges between students of the major European technological institutions.</p><p>&nbsp;</p><p>The ATHENS course <strong>DIGITAL SIGNAL AND IMAGE PROCESSING WITH APPLICATIONS</strong>, scheduled from November 20 to 24, 2023, offers an intensive program focused on signal processing and algorithmization within the MATLAB environment. The daily schedule is divided into three blocks - A, B, and C - with a variety of lectures, case studies, practical projects, and excursions. Here is a summary of the program:</p><p><strong>Monday (November 20, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Lecture: Introduction to signal processing, MATLAB algorithmization, visualization, programming tools, structured arrays, data processing methods, linear algebra, least square method, approximation, and interpolation by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Lecture: Discrete Fourier transform, properties, frequency components detection, window functions, applications by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK C (14:30-16:00):</strong><ul><li>Case Study 1: DSP in neurology - Gait symmetry analysis by Bc. A. Molcanová.</li></ul></li></ul><p><strong>Tuesday (November 21, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Lecture: Z-transform, difference equations, system description by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Lecture: DFT, short time Fourier transform, frequency transfer function by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK C (14:30-16:00):</strong><ul><li>Case Study 2: Sensors and data acquisition - Signal processing methods by Ing. M. Schatz, PhD.</li></ul></li></ul><p><strong>Wednesday (November 22, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Lecture: Digital filtering using difference equations, FIR and IIR filters, frequency domain filtering by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Lecture: Discrete Wavelet transform, signal decomposition, de-noising, reconstruction by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK C (15:15 onwards):</strong><ul><li>Visit to the Technical Museum</li></ul></li></ul><p><strong>Thursday (November 23, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>Case Study 3: Deep learning in MATLAB environment - Computational intelligence in recognition problems by Ing. J. Jirkovský, PhD.</li></ul></li><li><strong>BLOCK B (13:00-14:30):</strong><ul><li>Excursion to Robotics and Machine Perception, Cloud Computing, and Intelligent Robots Departments, CTU CIIRC. Topics include computer vision, conversational AI, and mobile robots with contributions from Prof. V. Hlavác, PhD, Ing. J. Šedivý, CSc, and Ing. K. Košnar, PhD.</li></ul></li><li><strong>BLOCK C (14:30-16:00):</strong><ul><li>Projects: DSP in signal and image processing.</li></ul></li></ul><p><strong>Friday (November 24, 2023):</strong></p><ul><li><strong>BLOCK A (9:00-12:00):</strong><ul><li>DSP Applications: History and Interdisciplinary Applications of Computational Intelligence and Digital Signal and Image Processing by Prof. A. Procházka, CSc.</li></ul></li><li><strong>BLOCK B (Evaluation/12:00):</strong><ul><li>List of participants and final presentations, featuring the Scientific Board: Prof. A. Procházka, CSc, Ing. M. Yadollahi, PhD, RNDr. P. Cejnar, PhD, Ing. M. Schätz, PhD.</li></ul></li></ul><p>This comprehensive program covers a range of topics in signal processing, offering participants a mix of theoretical knowledge, practical skills, and exposure to real-world applications.</p>",2023,"digital signal processing, digital image processing, matlab, ATHENS",10.5281/zenodo.10203848,,event
Functionality Report: MCRA and low-end user apps,"van Klaveren, Jacob, Kolbaum, Anna, Peschko, Kerstin, Czach, Joanna","<p>Food may contain hazardous substances such as contaminants or residues from pesticides or food packaging materials. Food risk assessment requires different types of data e.g., chemical concentration, food consumption and health hazard data. Well-established datasets exist such as organized by the European Food Safety Authority (EFSA) and Member States data collection framework composed of national residue data and food consumption data collections, but so do emerging datasets, including data from total diet studies (TDS). TDS data can be very useful for food risk assessment because hazardous chemicals are measured in food as consumed. Data harmonization and data conversion are therefore essential steps in the assessment process. In addition, food risk assessment is complex and is constantly evolving, adopting different statistical approaches and ICT environments (e.g. cloud computing) as the discipline develops. Therefore, it is useful to develop demonstrator software to facilitate understanding and guide different user groups including risk assessors and low-end-users how to use e-services and the relevant data sets in international risk assessment or for training purposes.</p>

<p>The FNS-Cloud project created e-services that enable two types of user communities; low-end users (such as consumers or potential professional users that are not experts for TDS concept or exposure assessment) and researchers/risk assessors (experts and high-end users), to evaluate and visualize chemical food safety data after applying international risk assessment. Using the tools and services developed low-end users will be able to use concentration&nbsp;data from total diet studies (TDS) within the decision-making processes in their daily life, e.g., food purchasing and food choice. High-end users will be able to use TDS or monitoring data for higher-tier and more complex risk assessments analyses. Specifically, the latter approach will use the probabilistic assessment with the Monte Carlo Risk Assessment (MCRA) tool.</p>

<p>With the tools and services developed within FNS-Cloud there are five phases to this work split over WP 4 (Use cases) and WP 5 (Demonstrators), covering specification, implementation and testing (Task 4.3) and improvement and evaluation (in WP 5). For each use case, demonstrator software has been developed. In Part I of this report the functionalities of the MCRA TDS demonstrators and the MCRA Mixture Risk Assessment demonstrator are described &ndash; the high-end user tool. The demonstrators were tested by representatives of three groups namely 1) Academia, 2) public health institutes performing TDS (TDS centres) and 3) industry. Each group was initially trained to use the tools and e-services and after training the functionalities of the tools were discussed, and representatives of these groups also outlined their future user needs. Overall, they perceived the functionalities very positively, they understood the data formats and how their own private data could be used in the MCRA-software. Those in academia were able to familiarize themselves with new concepts in risk assessment using TDS data sets from three European Member States.</p>

<p>Finally the TDS network centres emphasized their needs to work in a harmonised approach. The first TDS demonstrator enabled them to organize their TDS data in internationally agreed formats such as the Standard Sample Description (SSD) format used by EFSA and the European Member States. Part II of this report describes the low-end user mobile app called FoodMagnifier. The aim of this app is to inform the general public about the content data of contaminants and residues in foods, based on the findings of Total Diet Studies. The app presents this information to the user in visual formats using graphs and charts, comparing the amount of substance in different types of foods. In addition to the content information, background information is also included, such as a description of the chemical, exposure statistics, health-based and toxicological reference values, and the role that different food categories play in dietary exposure. This deliverable also describes two usability tests that were performed with a wide variety of users, the results of those tests, as well as the improvements of the app based on those and the future plans.</p>",2023,"Monte Carlo Risk Assessment, Pesticides, Packaging materials, Total diet studies, Consumer tools",10.5281/zenodo.8262468,,publication
A proposed approach to enhance user PIN in the mobile money ecosystem in Ghana,"Kelly, Afful Ekow, Palaniappan, Sellappan","<p>The use of only numeric numbers as the base for the USSD PIN rather than alphanumeric was one of the security risks in the USSD mobile money services. The study objective is to assess the security threats posed by user PINs in the mobile money banking ecosystem and to enhance the service quality of the existing mobile money service with its high level of security threats prone to the mobile money industry. The study aims to shed light on the consumer acceptability requirements for mobile banking in particular areas of the consumer usage pattern, which will inform the industry players to strengthen such areas in consumer interest. This will help both the telecoms to understand the individuals and customise services based on the service needs of users of their product. This will aid the operators to cut costs and help improve the security infrastructure in other countries to cover to rope in more users, and to serve the unbanked in the hinterlands of the country. There is a growing demand for the adoption of mobile money services in Ghana. However, there is insufficient research to understand the risk associated with the adoption of the service. It is on this trend that, the study sought to reveal and understand the threat in the nature of user PIN used in the mobile money service. This study encapsulates, with the extension on demographic scope, which included workers, students, employed and unemployed who have adopted mobile money services the study adopted an exploratory method, to understand the main threats of the user PIN in relation to the mobile money application adopted in Ghana. This also included a survey question for users&rsquo; responses on the nature of use. The study included 57 participants to uncover the vulnerability of users&rsquo; PINs in mobile money services. The study&rsquo;s findings revealed that the length could be increased. The current size of the PIN stack was set to four for convenience and user-friendliness, with little thought given to the threat such a length could pose in financial transactions involving mobile money banking. The mobile money PIN solution provided will enable users not to be worried n about their accounts should users end up losing their handset and otherwise potentially harm their handsets because the merchandise is completely secure. The system is safeguarded by cutting-edge secure authentication, but also users&rsquo; funds are always secure because each transaction requires a secured alphanumeric password. The mobile payment process delivers individual clients with enhanced security but also lowers the need of carrying physical money but also ensures easy prompt payment of transactions of utilities. Individuals utilizing such services will manage to pay one&rsquo;s bill payments from the comfort of their place of arbour and making it even easier to do so. The use of only a numeric key for PIN was far more convenient for users, but it also made them more vulnerable to attacks. The standard PIN length in the current USSD mobile money application was four numeric keys. The indication was that the PIN length was too simple for a simple system to break through. The study proposed solution where mobile money users can increase their user PIN to six characters, and include alphanumeric keys. The study will help reduce the increasing threat of mobile money fraud in the FinTech industry.</p>",2023,"fraud, mobile money, mobile security, personal identification number, SMS threat, unstructured supplementary service data",10.47451/inn2022-11-01,,publication
Economic and cyber security,"Victor Krasnobayev, Alina Yanko, Alina Hlushko, Oleg Kruk, Oleksandr Kruk, Vitalii Gakh, Svitlana Onyshchenko, Oleksandra Maslii, Oleksandr Kivshyk, Kateryna Potapova, Mykola Nalyvaichuk, Vasyl Meliukh, Stanislav Gurynenko, Kostiantyn Koliada, Alexandre Scherbyna, Anastasiia Poltorak, Svitlana Tyshchenko, Olha Khrystenko, Volodimir Ribachuk, Vitalii Kuzoma, Viktoriia Stamat, Maksym Kolesnyk, Olena Arefieva, Dmytro Onopriienko, Yuliia Kovalenko, Tetiana Ostapenko, Iryna Hrashchenko","<p>Collective monograph highlights the results of systematic scientific research devoted to the problems of economic cyber security as a component of the financial security of the state, and contains practical recommendations on measures to strengthen the security of the state, in particular strategically important enterprises, in the presence of modern threats.</p>
<p>Chapter 1 analyzes the position of Ukraine in the global cyber security ratings and outlines promising directions for increasing its level, one of which is the improvement of information protection systems of critical infrastructure objects. A data comparison algorithm is considered, which consists in continuous monitoring and scanning of data by constantly comparing data with information patterns of users and services, as well as threat patterns and indicators based on previous experience, not only one's own, within a local network or system, but also globally scale An improved method of rapid data comparison is presented, which provides maximum accuracy of comparison with a minimum amount of equipment for comparing devices. Its use makes it possible to identify potential cyber threats and take preventive measures, which will increase the level of protection of critical infrastructure objects.</p>
<p>Chapter 2 focuses on defining strategic directions for ensuring economic cyber security of business in Ukraine. The importance of information protection in the context of the development of the digital economy has been updated, and the place of economic cyber security in the national security system has been determined. A thorough analysis of the dynamics of cyber incidents in the world in recent years was carried out and the specifics of the manifestation of cyber threats at the macro and micro levels were outlined. Special attention is paid to the intrusion detection process and a detailed study of the working principles of modern intrusion detection and prevention systems. It is expected that the use of the proposed recommendations on the cyber security policy will significantly increase the level of information security (confidentiality, integrity and availability) of the business.</p>
<p>Chapter 3 is dedicated to solving the problem of strengthening the security of strategically important enterprises of Ukraine by developing effective forms of implementation of the state regulatory policy in this direction. The issue of identifying strategically important enterprises and forming their security at the state level as a basis for supporting and restoring the national economy has been updated. The strategic directions of deregulation of business activity in Ukraine, including strategically important enterprises, have been determined. One of them is institutional support of state regulatory policy, improvement of regulatory policy. On the basis of the analysis of the existing institutional support of the state regulatory policy regarding strategically important enterprises, it has been proved that the basis of the formation of effective forms of implementation of the state regulatory policy of support and strengthening of the security of strategically important enterprises is the need to improve the current legislation, the formation of effective institutional and organizational support and the clustering of the national economy based on strategic important enterprises with the possibility of creating integrated corporate structures. A model of the process of assessing the effectiveness of the implementation of the state regulatory policy on ensuring the security of strategically important enterprises is proposed, which provides regulatory bodies with a tool to influence its level with the provision of economic development and social stability in Ukraine.</p>
<p>Chapter 4 explores Semantic role labeling (SRL) as a key Natural Language Processing (NLP) task that plays a vital role in extracting meaningful information from text. The role of SRL and its application is considered in the context of economics and cyber security, because the accurate definition and analysis of semantic roles in text is critical due to the rapid increase in the amount and complexity of textual information. State-of-the-art NLP classifiers used in decision-making, market analysis and financial reports, media articles, and economic texts are reviewed. It is emphasized that the process of determining relevant information from a large array of data collected from disparate sources requires an optimal methodological base, which should include the use of special tools for cleaning, tokenization, marking parts of speech with labels for preparation for NLP analysis. With the help of NLP classifiers, it becomes possible to automatically identify data, which allows to get information about market trends or security threats, depending on the specific field. It is noted that the proposed methods are practically significant, as they improve the ability to extract useful information, assess risks and make informed decisions by organizing unstructured textual data.</p>
<p>Chapter 5 is dedicated to the comprehensive substantiation of the theoretical and methodological foundations and practical methods of monitoring the state of financial security of Ukraine in conditions of economic turbulence as a factor ensuring the preservation of the state's financial system. Indicators of the state of financial security of regions are proposed and it is proved that they are not strongly connected, and also interconnected with the state of financial security of the state, which allows their use as input information in the process of calculating the integral indicator of the state of financial security of the region. On the basis of the proposed methodology for assessing the state of financial security of regions, integral indicators of the state of financial security of regions of Ukraine were calculated, which are actually the result of collapsing indicators by subsystems into a system index for a certain region, high values of which characterize a relatively stable value of financial security of a certain region, and low values signal its dangerous or critical condition.</p>
<p>Chapter 6 discusses the essence and features of the circular economy as an innovative com-ponent of the modern economy, which functions and develops on the basis of sustainable devel-opment, the deep reasons for its emergence, formation and transformation into a factor in the formation of a new paradigm of the global economy. Being a mechanism for the implementation of the Global Goals of sustainable development, the concept of a closed cycle economy encourages highly deve loped countries and businesses to introduce innovations and define the development of a circular economy as a priority in their long-term strategies.</p>
<p>The monograph is intended for researchers who are engaged in the development of measures to increase the financial security of the state, primarily through the development or improvement of security systems in cyberspace, as well as practitioners who are looking for the best scientific solutions for implementation, which can contribute to the formation of reliable cyber protection measures in the information environment of the enterprise, contributing to the increase of its financial security.</p>
<p>The monograph is also useful for state authorities, which are forced to search for operational, most effective solutions to ensure the financial security of the state as a whole, its strategic enterprises, including critical infrastructure, in particular through the regulation of security measures in the information space, in the presence of modern external threats.</p>",2023,"Integer economic data processing systems, modular number system, on-positional number system, economic cyber security, national economy, intrusion detection systems, nauthorized access, strategically important enterprises, state regulatory policy, institutional support, semantic role labeling, natural language processing, monitoring financial security, national security, circular economy",10.15587/978-617-7319-98-5,,publication
AGU 2023 Pre-Conference Workshop - Getting Started with NASA Earth Science Data: From Beginners to Experts (#193391),"Acker, James, Battisto, Christopher, Brennan, Jennifer, Joyner, Elizabeth R., KC, Binita, Lind, Bri","<h2>General Description</h2><p>Sunday, 10 December 2023: 08:00 - 15:00 PST&nbsp;</p><p>This workshop strives to demystify NASA Earth data, services, and tools for data users who are new to NASA data by showcasing commonly used data discovery, access, and application tools for researchers.&nbsp; The instruction and scaffolded/supported practice will offer 30 participants access to NASA subject matter experts (SME) who will provide strategies for finding and accessing freely open and available NASA Earth science data to help promote interdisciplinary research. Workshop facilitators span from across NASA's Earth Science Data Systems, Earth Science Data and Information System (ESDIS) Project, and Earth Observing System Data and Information System (EOSDIS). Together the SMEs will model strategies for accessing and downloading Earth observation data, including Earthdata in the cloud and facilitate learning with participants by providing dedicated time to access data and practice using popular tools and techniques. Tools such as Giovanni, Appears, Earthdata Search, and others will be featured. &nbsp;In an effort to better understand the needs of this user group a pre/post survey will be conducted. This will help to better meet the needs of the participants' with respect to skills, interests, datasets, and research domains.</p><p><i><strong>Please see </strong></i><strong>Requirements in the </strong><i><strong>Files </strong></i><strong>section for action items to address BEFORE Sunday's workshop. &nbsp;</strong>Review the general ""<a href=""https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.agu.org%2FFall-Meeting%2FPages%2FAttend%2FIn-Person%23kbyginperson&amp;data=05%7C01%7Celizabeth.r.joyner%40nasa.gov%7C1262f68e8aa047f0962908dbf662476d%7C7005d45845be48ae8140d43da96dd17b%7C0%7C0%7C638374674261173626%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=krR3%2FCCiRDR%2BOcfN0%2Ffnq9r2wpGvniBrvysgU%2FH%2FLBE%3D&amp;reserved=0"">Know Before your Go</a>"" reference guide for attendees for other important information.&nbsp;&nbsp;</p><h2>Location:</h2><p>Room: Moscone Center, 3005 - West</p><p>Moscone Center West Address:  &nbsp;</p><p>800 Howard St<br>(at the corner of Fourth &amp; Howard streets)<br>San Francisco, CA 94103&nbsp;</p><ul><li><a href=""https://www.agu.org/-/media/files/agu23/agu23-sf-walking-map.pdf"">Walking Map</a></li></ul><h3>Need help navigating? &nbsp;</h3><ul><li>San Francisco's <a href=""https://www.sftravel.com/info/meet-san-franciscos-welcome-ambassadors"">Welcome Ambassadors</a> are ready to help improve your visitors experience. Just look for their bright orange jackets!</li><li>San Francisco Community Ambassadors, retired San Francisco Police Officers, will be about and wearing blue and gray jackets</li><li>Yerba Buena Community Escorts – for assistance, please call 415-543-9223 / text: 415-559-1362 – they will walk you to/from a location in this area</li><li>Union Square Alliance Escorts – for assistance, please call: 415-781-4456 – they will walk you to/from a location in this area</li></ul><h3>Registration:</h3><p>On Sunday, all Learning Workshop organizers/presenters/attendees are required to enter the Moscone Center at the main entrance to the West Building. Registration for workshops <strong>will open at 7:30 AM </strong>on Sunday.  AGU requires all&nbsp;organizers/presenters/attendees&nbsp;attending AGU23 to visit the registration desk to collect their name badge and other conference materials.</p>",2023,"AGU, American Geophysical Union, Learning Workshop, NASA, Earthdata, Data, Tools, AppEEARS, Giovanni, Worldview, Earthdata Search, Earthdata Forum, Python, Google Colab, GESDISC, LP DAAC",10.5281/zenodo.10341740,,presentation
FROM THE ART OF SOFTWARE TESTING TO TEST-AS-A-SERVICE IN CLOUD COMPUTING,"Janete Amaral, Alberto S. Lima,, José Neuman de Souza, Lincoln S. Rocha","<p>Researchers consider that the first edition of the book &quot;The Art of Software Testing&quot; by Myers (1979) initiated research in Software Testing. Since then, software testing has gone through evolutions that have driven standards and tools. This evolution has accompanied the complexity and variety of software deployment platforms. The migration to the cloud allowed benefits such as scalability, agility, and better return on investment. Cloud computing requires more significant involvement in software testing to ensure that services work as expected. In addition to testing cloud applications, cloud computing has paved the way for testing in the Test-as-a-Service model. This review aims to understand software testing in the context of cloud computing. Based on the knowledge explained here, we sought to linearize the evolution of software testing, characterizing fundamental points and allowing us to compose a synthesis of the body of knowledge in software testing, expanded by the cloud computing paradigm.</p>",2023,Cloud Computing,10.5281/zenodo.7929320,,publication
Evolution and Development of Forensic Accounting,"A. O. Enofe, Henry K., Fasua","<p><strong><em>This study examines the evolution and development of forensic accounting. Since the study uses a library approach to look at the evolution and development forensic accounting, it is qualitative in nature. The analysis of the available literature revealed that forensic accounting combines knowledge and skills obtained from law, computer science, auditing and accounting to investigate issues reported (reactive) and predicted (proactive). We discovered that forensic accounting is a pragmatic profession.&nbsp; Therefore, it (forensic accounting) will be one of the brightest professions of the future with the cost of fraud and corruption to governments and the private sector and with the spread of industry 4.0 applications (artificial intelligence, big data, cloud computing and block chain). The future of forensic accounting will be shaped by technological advancements, specialization, regulatory compliance, interdisciplinary collaboration, and a focus on continuous professional development.</em></strong></p>",2023,"Forensic Accounting, Litigation Support, Expert Witnessing, Fraud Investigation",10.47760/cognizance.2023.v03i07.029,,publication
Automating Cloud Security and Compliance at Scale Strategies and Best Practices,"Rajashekar Reddy Yasani, Karthik Venkatesh Ratnam","<p><span>Many rules, guidelines, and software controls have been developed by various agencies and standards bodies throughout the world to address data protection concerns, and they are all meant to be applied to data stored in the Cloud. Compliance obligations have so increased for service providers who store private information about their end users. It takes a lot of human work to follow these rules because they aren't in a machine-processable format. Providers often have to put in extra work to meet all of the regulations because numerous laws have similar requirements but don't mention each other. Every single data protection regulation that pertains to data stored in the cloud has been thoroughly researched by us. We have created a knowledge graph that incorporates all of these data compliance rules and is rich in semantic information. This encompasses both the data threats and the necessary security policies to lessen those risks. In this work, we showcase this knowledge graph and the evaluation system we built in great detail. We have checked our knowledge graph with the privacy policies of several cloud providers, including Rackspace, Amazon Web Services, Google Cloud, and IBM. Businesses may automate their compliance procedures and establish enterprise-level Cloud security rules with the help of this publicly-available knowledge graph.</span></p>",2024,"Cloud computing, cloud security, security domains, security compliance models, cloud security models",10.5281/zenodo.13912688,,publication
Cloud Computing,"Mr. Vivek Singh Rathore, Mr. Naga Mallik Atcha, Mrs. Aastha Tripathi, Mr. P. Obaiah, Ms. Savita Sahu","<p>The book ""Cloud Computing"" provides a comprehensive guide to understanding the essential principles, technologies, and applications of cloud computing. It opens with an introduction to cloud computing, tracing its historical evolution and explaining the core characteristics that distinguish it from traditional IT models. Key concepts such as on-demand provisioning, elasticity, scalability, and resource pooling are detailed, emphasizing the benefits of cost efficiency, flexibility, and accessibility.</p>
<p>The book covers fundamental cloud service models&mdash;Infrastructure as a Service (IaaS), Platform as a Service (PaaS), and Software as a Service (SaaS)&mdash;and various deployment models, including public, private, and hybrid clouds. It also delves into enabling technologies like virtualization, which plays a crucial role in resource optimization and system efficiency.</p>
<p>Further sections discuss cloud architecture, with chapters dedicated to service-oriented architecture (SOA), web services, and multi-tenancy, ensuring readers grasp how cloud infrastructure supports a wide range of applications. Security is a significant focus, with discussions on data protection, access management, and compliance, which are critical for maintaining privacy and integrity in cloud environments.</p>
<p>Advanced topics include distributed computing, big data processing with Hadoop, and federated cloud services, exploring how cloud computing adapts to high-performance and large-scale computing needs. Real-world case studies demonstrate cloud applications across industries like healthcare, finance, and e-commerce, highlighting its transformative impact.</p>
<p>Ideal for students, educators, and professionals, this book offers a practical and theoretical foundation in cloud computing, equipping readers with the knowledge to harness cloud technologies effectively in an evolving digital landscape</p>",2024,,10.5281/zenodo.14063627,,publication
Approaches To Implementing Secure and Compliant Terraform Workflows,Sri Harsha Vardhan Sanne,"<p><span>In the rapidly evolving landscape of cloud computing and infrastructure management, the adoption of Infrastructure as Code (IaC) tools like Terraform has become ubiquitous. However, alongside its benefits in provisioning and managing infrastructure, ensuring security and compliance within Terraform workflows remains a critical challenge. This review research paper aims to explore various approaches to implementing secure and compliant Terraform workflows, addressing the imperative need for robust governance and risk management in cloud environments.</span></p>
<p><span>The paper begins by contextualizing the significance of secure and compliant Terraform workflows within the broader realm of cloud infrastructure management. It highlights the escalating concerns surrounding data breaches, regulatory non-compliance, and infrastructure vulnerabilities, necessitating proactive measures to mitigate risks. Drawing upon existing literature, industry best practices, and case studies, the paper synthesizes insights into effective strategies and methodologies for integrating security and compliance into Terraform workflows.</span></p>
<p><span>Key approaches identified include leveraging Terraform's native security features, implementing Infrastructure as Code (IaC) security best practices, and integrating third-party tools for vulnerability scanning, policy enforcement, and compliance auditing. Additionally, the paper examines the role of organizational culture, collaboration, and DevSecOps principles in fostering a security-first mindset and driving continuous improvement in Terraform workflows.</span></p>
<p><span>Furthermore, the paper explores the challenges and trade-offs associated with each approach, such as complexity, scalability, and resource constraints, offering practical recommendations for overcoming these hurdles. It emphasizes the importance of a holistic approach to security and compliance, encompassing not only technical controls but also organizational policies, training, and monitoring mechanisms.</span></p>
<p><span>This research paper provides a comprehensive overview of the landscape of secure and compliant Terraform workflows, synthesizing existing knowledge and offering insights into future directions for research and practice. By adhering to ethical standards and ensuring zero plagiarism, the paper upholds the integrity and credibility of its findings, contributing to the advancement of knowledge in cloud security.</span></p>",2024,"Terraform, Infrastructure as Code (IaC), Cloud computing, Security, Compliance, Governance, Risk management",10.5281/zenodo.11438252,,publication
