title,authors,abstract,year,keywords,doi,url,type
Formation of a minimum viable IT project team using the genetic algorithm,"Iryna Blyznyukova, Pavlo Teslenko","<p><em>The object of research is the process of forming an IT project team, in which the development technology is based on the technology of creating a minimum viable product (MVP) and design thinking (DT) technology. Such IT projects usually have a high content of innovation and require a special management technique, as well as a special approach to the properties of the project team.</em></p>

<p><em>The application of design thinking technology will require project team members to master the property of empathy for the customer&#39;s problems. Empathy is a property of the human representational system and cannot be acquired through education or training. If it exists, then this property can be developed thanks to special training. Therefore, there is a problem regarding the formation of the IT project team. The manager who is responsible for forming the team needs to make a decision to choose between the availability of technical competencies of the applicants, the ability to work in a team, and the presence of empathy. In addition to the outlined requirements for applicants, such a team must be self-managed and self-organized. This also adds a whole series of requirements to applicants for the IT project team. Usually, applicants possessing all the necessary properties in full do not exist. Therefore, the manager (expert) will need to make decisions about compromises in meeting all the project&#39;s requirements. In addition, the need for labor resources will change during the project life cycle (PLC). It is for this purpose that it is proposed to use a genetic algorithm (GA), which will allow finding a local extremum that will be optimal under the current conditions of the project to solve a multi-criteria problem. This will reduce the subjective component in the process of making project decisions, which in turn will increase the probability of successful completion of IT projects in conditions of uncertainty and dynamic changes.</em></p>

<p><em>The proposed method of forming an IT project team can be applied in practice in the form of information technology, to which in the form of a template it will be necessary to enter information about project requirements and the competency map of applicants. As a result, the GA will propose a decision regarding the quantitative and competent composition of the project team.</em></p>",2023,"IT project, minimal viable product creation technology, design thinking technology, minimal viable team, empathy, genetic algorithm",10.15587/2706-5448.2023.277930,,publication
"Acceleration-as-a-µService: A Cloud-native Monte-Carlo Option Pricing Engine on CPUs, GPUs and Disaggregated FPGAs","Diamantopoulos, Dionysios, Polig, Raphael, Ringlein, Burkhard, Purandare, Mitra, Weiss, Beat, Hagleitner, Christoph, Lantz, Mark, Abel, Francois","<p>The evolution of cloud applications into loosely-coupled microservices opens new opportunities for hardware accelerators to improve&nbsp;workload performance. Existing accelerator techniques for cloud sacrifice the consolidation benefits of microservices. This&nbsp;paper presents CloudiFi, a framework to deploy and compare accelerators as a cloud service. We evaluate our framework in the&nbsp;context of a financial workload and present early results indicating up to 485x gains in microservice response time.</p>

<p>&nbsp;</p>",2023,"Cloud computing, Monte Carlo methods, Graphics processing units, Pricing, Hybrid Cloud, FPGA",10.1109/CLOUD53861.2021.00096,,publication
Security and risk analysis in the cloud with software defined networking architecture,"Nagaraju Thatha, Venkata, Donepudi, Swapna, Aruna Safali, Miriyala, Phani Praveen, Surapaneni, Trong Tung, Nguyen, Ha Huy Cuong, Nguyen","<p>Cloud computing has emerged as the actual trend in business information technology service models, since it provides processing that is both costeffective and scalable. Enterprise networks are adopting software-defined networking (SDN) for network management flexibility and lower operating costs. Information technology (IT) services for enterprises tend to use both technologies. Yet, the effects of cloud computing and software defined networking on business network security are unclear. This study addresses this crucial issue. In a business network that uses both technologies, we start by looking at security, namely distributed denial-of-service (DDoS) attack defensive methods. SDN technology may help organizations protect against DDoS assaults provided the defensive architecture is structured appropriately. To mitigate DDoS attacks, we offer a highly configurable network monitoring and flexible control framework. We present a dataset shift-resistant graphic model-based attack detection system for the new architecture. The simulation findings demonstrate that our architecture can efficiently meet the security concerns of the new network paradigm and that our attack detection system can report numerous threats using real-world network data.</p>",2023,"Cloud computing, Distributed denial of service attack, secCloud, Software defined network, Virtual network",10.11591/ijece.v13i5.pp5550-5559,,publication
Sentiment Analysis of Tweets on Telangana State Government Flagship Schemes,"K. Bhuvaneshwari, Dr. S. A Jyothi Rani, Dr. V. V. Haragopal","<p><strong>Abstract: </strong>Over the last decade, the usage of social media has evolved to a greater extent. Today, social media platforms like Twitter, facebook, snapchat are vastly used to incept the opinions of public about a particular entity. Social media has become a great source of text data. Text analytics plays a crucial role on social media data to give answers to a wide variety of questions about public feedback on many issues or topics. The primary objective of this work is to analyse the public opinion or sentiment in social media on Telangana state government welfare schemes. The purpose of sentiment analysis is to find opinions from tweets and extract sentiments from them and find their polarity, i.e., positive, neutral or negative. Here we are using twitter as it has gained much popularity and media attention. The first step is to extract the tweets on particular schemes through Twitter API and Python language followed by cleaning and pre- processing steps of the raw tweets. Then tfidf vectoriser was invoked for feature extraction and creation of bag of words and finally sentiment polarity scores were obtained by using VADER (Valence Aware Dictionary and sEntiment Reasoner), lexicon and rule-based sentiment analysis tool.</p>",2023,"Sentiment Analysis, Twitter, Vader, Lexicon, Government Schemes",10.35940/ijeat.A3794.1012122,,publication
E-LEARNING DEVELOPMENT EXPERIENCE IN EUROPE,"Shmatko, Sergey Gennadievich, Lovyannikov, Denis Gennadievich","<p><em>Goal. The subsection is part of the Erasmus + Jean Monnet project &quot;Digital Economy and Education: European Experience&quot;. Its purpose is to describe the experience of the development of e&ndash;learning, identify problems, consider the experience of Europe in terms of this issue and outline development trends. Structure / methodology / approach. The paper outlines the main problems of e-learning in Europe, as well as the experience of using mass open online courses, their advantages and development trends. A separate part of the subsection is devoted to the role of free software in education and provides the experience of the European Union. The final part examines continuing education in Europe, the degree of its influence on the level of education, as well as the state of the country&#39;s economy. Results. The results of the study can be used in the development of effective measures of state support for stimulating the market of additional educational programs and the development of systems for independent assessment of the level of education and recognition of qualifications according to existing competencies. This will lead to an increase in labor productivity. This study is a generalization of data on the use of mass open online courses in Europe, identification of problems in the development of this technology, description of new trends, as well as identification of the value of this technology.</em></p>",2023,"e-education, mobile technologies, MOOK, digitalization, LMS.",10.5281/zenodo.8079019,,publication
INFORMATION AND COMMUNICATION TECHNOLOGIES AND THEIR SIGNIFICANCE,Muhriddin Kuzratov,"<p>The article describes information technology, information communication channels, modern information and communication technologies (ICT), tools, their importance, classification and characteristics.</p>",2023,"ICT, cloud computing, software, hardware, economic operations (transactions), communication technologies, database, telephone, mobile technologies, multimedia technologies, electronic mail (e-mail), conference, teletext, web camera, Internet",10.5281/zenodo.7501091,,publication
Big Data Platforms and Tools for Data Analytics in the Data Science Engineering Curriculum,Yuri Demchenko,"<p>This paper presents experiences of development and teaching courses on Big Data Infrastructure Technologies for Data Analytics (BDIT4DA) as a part of the general Data Science curricula. The authors built the discussed course based on the EDISON Data Science Framework (EDSF), in particular, Data Science Body of Knowledge (DS-BoK) related to Data Science Engineering knowledge area group (KAG-DSENG). The paper provides overview of the cloud based platforms and tools for Big Data Analytics and stresses importance of including into curriculum the practical work with clouds for future graduates or specialists workplace adaptability. The paper discusses a relationship between the DSENG BoK and Big Data technologies and platforms, in particular Hadoop based applications and tools for data analytics that should be promoted through all course activities: lectures, practical activities and self-study.&nbsp;</p>",2023,"EDISON Data Science Framework (EDSF), Big Data Infrastructure Technologies, Data Science Body of Knowledge (DS-BoK), Data Science Engineering, Hadoop ecosystem, Cloud Computing",10.5281/zenodo.7538483,,publication
Automated Face Recognition based Attendance System using  RetinaFace and FaceNet,"Umesh Hengaju, Nabin Adhikari, Abhinav Aryal, Om Krishna Raut, Samundra Dahal","<p>Traditional approach for attendance in schools and colleges is professor calls the name or roll no. of students and record the attendance. The manual work included in the maintenance and management of the traditional attendance sheets is difficult and is a tedious work. This paper presents a system that automatically identifies and recognizes the individual in a live captured image and marks the attendance for that person. It is a web-based application in which RetinaFace algorithm has been used to detect the face in face image. FaceNet algorithm then extracts features from the image of a person&#39;s face and SVM classifier classifies the face based on extracted features. The classifier used here has been trained with 128 dimension values of each face. The developed system exhibits 99.76% accuracy on training data and 97.21% accuracy on validation data with Parameters of SVM as C=100, kernel=poly, degree=5 and probability=True. Other classifiers, namely, Random Forest, KNN and Logistic regression were also used for referencing with Accuracy, but among those, SVM classifier provided the best result.</p>",2023,"Face Detection, Face Recognition, RetinaFace, FaceNet, SVM, Random Forest,  KNN, Logistic regression, Accuracy",10.5281/zenodo.7524190,,publication
Bank Customer Churn Prediction,Jufin P A,"<p><strong>Abstract: </strong>In the current challenging era, there is a stiff competition happening between the banking industries. To strengthen the grade and level of services they provide, banks focus on customer retention as well as the customer churning. Customer churning becomes one of the duties of corporate intelligences to speculate the number of customers leaving from the bank or presumed to be churned. It also helps in predicting the number of customers retained. The primary objective of this paper is ""Bank customer churn prediction"" is to build a model that can distinguish and visualize which factors or attributes contribute to customer churn. In addition to that, this paper also discusses a comparison between various classification algorithms. Machine learning is a modern technology that has the potential to solve classification problems. Using supervised machine learning techniques, a best model is chosen that will assign a probability to the churn to simplify customer service to prevent customer churn. Few methodologies are compared in order to accomplish different accuracy levels. XGBoost is considered in order to check if a better model can be obtained that provides best result in terms of accuracy. The other three machine learning algorithms compared are Logistic regression, Support vector machine [SVM], and Random Forest.</p>",2023,"Customer Churning, Machine Learning, XG Boost, Logistic Regression, SVM, Random Forest",10.54105/ijdm.B1628.112222,,publication
Visualization of distance learning,Lyudmila Kondratova,"<p>The article is devoted to highlighting the current problems of creating visual support for distance learning of pedagogical workers in the conditions of postgraduate education. The current experience in training teachers to create a visualization of distance learning of teachers in postgraduate education is considered. Attention is paid to the modern problems of distance learning, the experience of organizing advanced training courses, implementation of thematic, author&#39;s courses for teachers of general secondary education institutions and vocational pre-higher education institutions is described. A description of the content of the training of teachers on the author&#39;s remote professional development courses is provided. A description of the preparation of a visual series for remote training of teachers in the postgraduate education system is given. Features of the use of modern digital tools and technology for creating electronic materials for the organization of distance learning are considered. A description of the use of video conferencing systems in distance learning is provided, examples of creating video materials for conducting distance classes are described. The experience of organizing distance classes is described and a description of the types of classes in distance learning is provided.</p>

<p>The list of problems of the pedagogical community in the process of organizing distance learning in crisis conditions is presented. The problems and needs of professional improvement of teachers, which can be solved during the period of professional development in the system of postgraduate education, are singled out.</p>

<p>The results of research in the post-graduate education system are described, which demonstrate the solution to the problems of distance learning visualization based on the author&#39;s professional development courses. The meaningful content of distance, network, electronic training of teachers, the selection of effective technologies for the preparation of visual support for conducting classes in a distance format are recognized</p>",2023,"distance learning, teaching staff, postgraduate education, visualization of distance learning, digital tools",10.15587/2519-4984.2023.275389,,publication
USE OF CLOUD TECHNOLOGIES IN THE EDUCATIONAL PROCESS,"Alieva Nodira, Djuraeva Saida, Abdusamatova Gulchekhra","<p>In maintaining the economic growth of a country, education plays an important role But in real life the practical knowledge, profound thinking, and some experience is required to remain in competition. In schools and even in the colleges,&nbsp; the&nbsp; traditional&nbsp; education&nbsp; system&nbsp; is&nbsp; applied&nbsp; which&nbsp; is&nbsp; proved&nbsp; useless&nbsp; many&nbsp; years&nbsp; ago.&nbsp; Nowadays the classroom teaching is changing and students are becoming more technology oriented and therefore in his changing environment, it&rsquo;s important that we think about the latest technologies to incorporate in the teaching and learning process. Because&nbsp; of&nbsp; the technology, it is possible to give the demonstration of the experiments, using presentation and the animation; it is now very easy to imagine the things. One of the latest technologies prevailing now days is Cloud Computing. By sharing IT services in the cloud, educational institution can outsource noncore services and better concentrate on offering students, teachers, faculty, and staff the essential tools to help them succeed. By using cloud computing. we can build the good education system and increase the quality of the system.</p>",2023,,10.5281/zenodo.7712615,,publication
ZEKRO: Zero-Knowledge Proof of Integrity Conformance,"Heini Bergsson Debes, Thanassis Giannetsos","<p>In the race towards next-generation systems of systems, the adoption of edge and cloud computing is escalating to deliver the un- derpinning end-to-end services. To safeguard the increasing attack landscape, remote attestation lets a verifier reason about the state of an untrusted remote prover. However, for most schemes, verifiability is only established under the omniscient and trusted verifier assumption where a verifier knows the prover&rsquo;s trusted states and the prover must reveal evidence about its current state. This assumption severely challenges upscaling, inherently limits eligible verifiers, and naturally prohibits adoption in public-facing security-critical networks. To meet current zero trust paradigms, we propose a general ZEro-Knowledge pRoof of cOnformance (ZEKRO) scheme, which considers mutually distrusting participants and enables a prover to convince an untrusted verifier about the correctness of its state in zero-knowledge by ensuring that the prover cannot cheat.</p>",2023,"Zero-Knowledge Configuration Integrity Verification, Configuration Privacy, Trusted Computing, Secure Zero-Touch Configuration",10.1145/3538969.3539004,,publication
IT Implementation Processes in Libraries: Adopting Foreign Experience,"Kulyk, Margaryta","<p><strong>Objective.</strong>&nbsp;The purpose of the article is to study the problems of implementing IT technologies in university libraries of Ukraine in the context of foreign experience. The article examines the retrospective of development of library information systems, their effectiveness and problematic issues related to the transition of library staff to work with them.&nbsp;<strong>Methods.&nbsp;</strong>When writing the article, the review, comparative, and historical methods were used to summarize the research on the development of library information systems and to choose a sufficiently effective and convenient system among ILS (Integrated Library System), LSP (Library Service Platform), LMS (Library Management System) or LIMS (Library Information Management System) for domestic university libraries.&nbsp;<strong>Results.</strong> The article provides a periodization of the development of library systems from 1931 till 2022. Problematic issues for Ukrainian university libraries related to the replacement of software tools with modern software products are identified. Specialists of higher education libraries are suggested to use the web-resource &ldquo;Library Technology Guides&rdquo; to select the latest innovative automated library systems with their subsequent configuration.&nbsp;<strong>Conclusions.</strong>&nbsp;As a result, the ILS Koha is proposed as more adapted system in terms of financial costs and possibility of its further maintenance by existing specialists.</p>",2023,"integrated library system (ILS), library service platform (LSP), library management system (LMS), library information management system (LIMS), cloud technologies, cloud computing",10.15802/unilib/2022_270925,,publication
Scalable and Extensible Cloud-Based Low-Code Model Repository,"Indamutsa, Arsene","<p>Low-code development platforms (LCDPs) are becoming increasingly common in the soft-<br>
ware industry. By leveraging visual diagrams, dynamic graphical user interfaces, and<br>
declarative languages, these platforms support the development of full-fledged applications<br>
in the cloud. However, given the rapid evolution of these platforms, they encounter a fleet of<br>
challenges and limitations. To address the challenges in Low-Code Development Platforms,<br>
it&rsquo;s essential to study their core concepts and technologies, primarily Model-Driven Engineer-<br>
ing (MDE) and cloud computing. Despite MDE&rsquo;s progress, its broader adoption is hindered<br>
by challenges faced by practitioners. The first obstacle is efficient support for discovering<br>
and reusing existing model artifacts. The development of similar tools and extensions leads<br>
to resource wastage, undermining productivity and collaboration in model-based processes.<br>
Additionally, local deployment of modeling environments causes scalability, extensibility,<br>
collaboration, and performance challenges. Consequently, modelers are required to engage<br>
in a process that involves downloading both artifacts and executables to their local ma-<br>
chines. This is a prerequisite step before initiating a potentially intricate and lengthy setup of<br>
Model-Driven Engineering (MDE) tools prior to their effective utilization.<br>
<br>
Throughout this dissertation, we attempted to advance state-of-the-art toward understanding<br>
and supporting cloud-based modeling in terms of LCDPs. Therefore, we aimed to enhance<br>
the scalability and extensibility of modeling infrastructures by developing a cloud-based<br>
low-code model repository. This approach goes beyond the typical implementation of<br>
repositories with simple storage and query capabilities. We provide a large-scale repository<br>
and services for low-code engineering (LCE). The implemented repository enables access,<br>
persistence, discovery, and reuse of modeling artifacts via scalable and extensible approaches<br>
and infrastructures. In the LCE context, core services are containerized, orchestrated, and<br>
deployed as cloud services. The repository&rsquo;s functionalities can be extended via its remote<br>
API or by adding functionality in the form of extensions and services. Finally, an integrated<br>
web-based search platform and various domain-specific languages are devised to support<br>
various mechanisms for composing, discovering, and reusing persisted artifacts and model<br>
management services.</p>",2023,"Model-Driven Engineering, Cloud-Based Low-Code Model Repository, Cloud Computing, Software Engineering, Domain-Specific Languages, Low-Code Engineering, Service Discovery, Scalability, Extensibility, Reusability",10.5281/zenodo.8193759,,publication
FAKE NEWS DETECTION AND CLASSIFICATION BASED ON LOGISTIC REGRESSION (LR) AND ARTIFICIAL NEURAL NETWORKS (ANN),Sourabh* & Rahul Kaushik**,"<p>Fake news detection has emerged as a crucial challenge in today&#39;s digital age, where misinformation can rapidly spread and influence public opinion. This paper addresses the problem of fake news detection by leveraging machine learning algorithms and natural language processing techniques. The objective is to develop a reliable and accurate model that can classify news articles as fake or genuine.The methodology involves data selection and loading, data preprocessing, splitting the dataset into train and test data, classification, prediction, and result generation. A labeled dataset comprising examples of both fake and genuine news articles is collected and preprocessed to remove noise and irrelevant information. The dataset is then split into training and testing subsets to train a classification model.Two classification algorithms, Logistic Regression (LR) and Artificial Neural Networks (ANN), are utilized to build the fake news detection model. LR provides a linear decision boundary, while ANN captures complex nonlinear relationships in the data. Both algorithms are trained on the preprocessed data, and their performances are evaluated using metrics such as accuracy, precision, recall, and F1 score.The results demonstrate that both LR and ANN achieve high accuracy in detecting fake news. LR offers interpretability, making it easier to understand the factors influencing the classification decisions. ANN exhibits better performance in capturing intricate patterns and relationships in the data.The findings of this study contribute to the development of effective fake news detection systems.</p>",2023,"Logistic Regression (LR) and Artificial Neural Networks (ANN), Fake News Detection, Social Media",10.5281/zenodo.8073505,,publication
A SYSTEMATIC REVIEW ON FAKE NEWS DETECTION USING MACHINE LEARNING APPROACHES,Sourabh,"<p>A Review of Methods and Approaches&quot; is a comprehensive review paper that explores the various methods and approaches employed in the detection of fake news. The paper provides an extensive overview of the existing literature, summarizing the key techniques and algorithms utilized in this field.The review highlights the importance of addressing the growing problem of fake news, particularly in the context of evolving communication channels and social media platforms. It emphasizes the need for effective detection mechanisms to combat the spread of misinformation and disinformation.The paper covers a wide range of approaches, including machine learning, natural language processing (NLP), deep learning, network analysis, and information retrieval. It delves into the advantages and limitations of each method, providing insights into their applicability and performance.Furthermore, the review addresses the challenges faced in this domain, such as limited datasets, lack of ground truth labels, and the dynamic nature of fake news. It also discusses the importance of feature engineering, dataset construction, and evaluation metrics for accurate and reliable detection.One notable aspect of the review is its focus on comparative evaluations of different approaches. It presents studies that benchmark various methods against each other, enabling readers to understand their relative strengths and weaknesses.</p>",2023,"Fake News Detection, Machine Learning Algorithms, Natural Language Processing, Social Media, Text Mining.",10.5281/zenodo.8073703,,publication
Securing the Cloud: Best Practices for a Resilient and Compliant Cloud Infrastructure,"Gagandeep, Harsh Kishore Mishra","<p>In today&#39;s digital landscape, the adoption of cloud computing is pivotal for organizations seeking agility and scalability. However, as cloud environments grow in complexity, ensuring security, resilience, and compliance becomes paramount. This white paper, &#39;Securing the Cloud: Best Practices for a Resilient and Compliant Cloud Infrastructure,&#39; delves into the ever-evolving realm of cloud security, offering practical insights and comprehensive best practices. Covering critical aspects such as access controls, encryption, identity management, monitoring, and incident response, it equips IT professionals with the knowledge needed to safeguard cloud assets effectively. Additionally, the paper explores navigating complex regulatory landscapes to maintain compliance with data protection laws. &#39;Securing the Cloud&#39; serves as an essential guide for businesses aiming to harness cloud advantages while protecting their digital infrastructure from emerging threats and ensuring regulatory adherence.</p>",2023,"IAAS, SAAS, PAAS, Cloud Security",10.5281/zenodo.8398694,,publication
FOSSR First General Conference: project presentations,"Zinilli, Antonio, Paolucci, Mario, Stefanizzi, Sonia, Ciampi, Mario, Sicuranza, Mario, CERULLI, GIOVANNI, Nuzzolese, Andrea Giovanni, Sprocati, Marco, Caporale, Cinzia, Saccone, Massimiliano, Spinello, Andrea Orazio, Stilo, Alessandra Maria","<p>The first yearly FOSSR General Conference intended to <strong>share with the diverse stakeholders and publics of the project the results and advancements of each package of research</strong>, as well as <strong>offer a discussion space for researchers to fine-tune the work plan</strong>, adapting to the development of the project.&nbsp; The folder contains all presentations following the list below:</p><p>&nbsp;</p><p><strong>Data Collection</strong> &nbsp;</p><p>""Automated data collection and Network Analysis: latest updates from FOSSR"", Antonio Zinilli &nbsp;</p><p>""Probabilistic panel for research"", Mario Paolucci &nbsp;</p><p>&nbsp;</p><p><strong>An open cloud for Social Studies &nbsp;</strong></p><p>""Giving value to research data: data curation in the FOSSR project"", Sonia Stefanizzi &nbsp;</p><p>""Open cloud: Network of Data Center and Cloud Computing Infrastructure"", Mario Ciampi, Mario Sicuranza &nbsp;</p><p>&nbsp;</p><p><strong>&nbsp;Data Analysis &nbsp;</strong></p><p>""Policy Learning Platform': state of the art and critical issues"", Giovanni Cerulli &nbsp;</p><p>""Ontologies, patterns and modelling solutions for enhancing data to knowledge graphs in FOSSR"", Andrea Giovanni Nuzzolese &nbsp;</p><p>&nbsp;</p><p><strong>Governance &nbsp;</strong></p><p>""The first steps of the Strategic Management Committee and the role of the FOSSR Stakeholder Advisory Board"", Marco Sprocati &nbsp;</p><p>&nbsp;""Ethics@FOSSR, preliminary remarks"", Cinzia Caporale &nbsp;</p><p>""The first steps of the Governing Board and the role of the Scientific Advisory Board, Massimiliano Saccone &nbsp;</p><p>&nbsp;</p><p><strong>Training and communication &nbsp;</strong></p><p>""Enhancing Skills, Building Communities: The FOSSR Training Initiatives"", Andrea Orazio Spinello &nbsp;</p><p>""Communication, Dissemination &amp; Outreach"", Alessandra M. Stilo&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",2023,"PNRR, FOSSR PROJECT, OPEN CLOUD, OPEN SCIENCE, OPEN DATA, SOCIAL SCIENCES, CESSDA, SHARE, RISIS",10.5281/zenodo.10046910,,presentation
Applications Integration in a Semi-Virtualized Environment,Bery Leouro,"<p><strong>Abstract: </strong>Enterprise application integration quickly arose as a problem for companies and solutions were proposed including point-to-point architecture, ETL (Extract, Transform and Load), EAI (Enterprise Application Integration) and ESBs (Enterprise Service Bus). With the rise of virtualization, how applications in a physical environment could interact with those that are in a virtualized environment. The objective of this paper is to study and define a Service Oriented Architecture (SOA) in a semi-virtualized environment. The authors propose an architecture which allows service integration in a semi-virtualized environment. This study uses a survey-based technique to seek which technology can be used in the considered environment. A state-of-the-art of the various IT designs and solutions enabling SOA implementation is presented. ESB technology has been retained for this study. A literary review is done on ESB to examine how it could be used in the semi-virtualized context. The findings of this study propose an architecture which allows service integration in a semi-virtualized environment. After an in-depth examination of different deployment possibilities and technical solutions proposed for this purpose, a new architecture based on the Enterprise Service Bus (ESB) is proposed for semi-virtualized context. This architecture is organized around two ESB solutions each deployed in an environment and interconnected by a communication bridge which ensures message routing between the two ESB buses. A practical deployment phase is carried out for illustration under Talend Open Studio with encouraging results. The proposed architecture is a good solution for companies whose information systems operate in a semi-virtualized environment.</p>",2023,"Application Integration, Eia, Esb, Soa, Virtualization, Semi-Virtualized Context.",10.35940/ijitee.B9403.0112223,,publication
Fuzzy System Approximation based Adaptive Sliding Mode Control for Nonlinear System,Dr. Monisha Pathak,"<p><strong>Abstract:</strong> In this paper, an adaptive sliding mode control utilizing a fuzzy system approximation is introduced. The fuzzy system is used to approximate the unknown function of an uncertain nonlinear system. The robustness of the system is ensured by the sliding mode control, while the adaptive fuzzy system improves real-time performance. To approximate unknown nonlinearities, a set of fuzzy rules is formulated whose parameters are adjusted in real-time by an adaptive algorithm. The chattering problem of sliding mode control is satisfactorily resolved, and stable operation is assured.</p>",2023,"Sliding Mode Control, Fuzzy Logic Control, Nonlinear system, Adaptive Control, Fuzzy System Approximation",10.35940/ijeat.B4338.1213223,,publication
An Application for Federated Learning of XAI Models in Edge Computing Environments,"Bechini, Alessio, Daole, Mattia, Ducange, Pietro, Marcelloni, Francesco, Renda, Alessandro","<p>The next generation of wireless networks will feature an increasing number of connected devices which will produce an unprecedented volume of data. Knowledge extraction from decentralized data imposes the exploitation of computing and learning paradigms that are able to tame the complexity of the network and meet the growing requirement of trustworthiness. In this regard, edge computing overcomes the limitations of cloud computing by moving virtualized computing and stor- age resources closer to data sources. Furthermore, Federated Learning has been recently proposed to allow multiple parties to collaboratively train an ML model without disclosure of private data. In this paper, we propose an application enabling Federated Learning of eXplainable AI models (Fed-XAI) in an edge computing environment. The proposal represents a step forward to the adoption of trustworthy AI in next generation wireless networks, ensuring both privacy preservation and ex- plainability. The application components are described, along with the workflow for the training and inference stages. Finally, we discuss the application deployment, in a simulated setting, for addressing a task of video streaming Quality of Experience forecasting in a vehicular network case study.</p>",2023,"Federated Learning, Explainable Artificial Intelligence, Edge Computing",10.1234/pending123456,,publication
METHODS AND ALGORITHMS OF PROTECTION AGAINST INFORMATION ATTACKS IN DIGITAL TRANSFORMATION,"Irgasheva, Durdona, Sodiqova, Dilnoza","<p><i>This systematic literature review explores the digital transformation (DT) and cybersecurity implications for achieving business resilience. DT involves transitioning organizational processes to IT solutions, which can result in significant changes across various aspects of an organization. However, emerging technologies such as artificial intelligence, big data and analytics, blockchain, and cloud computing drive digital transformation worldwide while increasing cybersecurity risks for businesses undergoing this process. This literature survey article highlights the importance of comprehensive knowledge of cybersecurity threats during DT implementation to prevent interruptions due to malicious activities or unauthorized access by attackers aiming at sensitive information alteration, destruction, or extortion from users. Cybersecurity is essential to DT as it protects digital assets from cyber threats. We conducted a systematic literature review using the PRISMA methodology in this research. Our literature review found that DT has increased efficiency and productivity but poses new challenges related to cybersecurity risks, such as data breaches and cyber-attacks. We conclude by discussing future vulnerabilities associated with DT implementation and provide recommendations on how organizations can mitigate these risks through effective cybersecurity measures. The paper recommends a staged cybersecurity readiness framework for business organizations to be prepared to pursue digital transformation.</i></p>",2023,,10.5281/zenodo.10226839,,publication
METHODS AND ALGORITHMS OF PROTECTION AGAINST INFORMATION ATTACKS IN DIGITAL TRANSFORMATION,"Irgashevav, Durdona, Sodiqova, Dilnoza","<p><i>This systematic literature review explores the digital transformation (DT) and cybersecurity implications for achieving business resilience. DT involves transitioning organizational processes to IT solutions, which can result in significant changes across various aspects of an organization. However, emerging technologies such as artificial intelligence, big data and analytics, blockchain, and cloud computing drive digital transformation worldwide while increasing cybersecurity risks for businesses undergoing this process. This literature survey article highlights the importance of comprehensive knowledge of cybersecurity threats during DT implementation to prevent interruptions due to malicious activities or unauthorized access by attackers aiming at sensitive information alteration, destruction, or extortion from users. Cybersecurity is essential to DT as it protects digital assets from cyber threats. We conducted a systematic literature review using the PRISMA methodology in this research. Our literature review found that DT has increased efficiency and productivity but poses new challenges related to cybersecurity risks, such as data breaches and cyber-attacks. We conclude by discussing future vulnerabilities associated with DT implementation and provide recommendations on how organizations can mitigate these risks through effective cybersecurity measures. The paper recommends a staged cybersecurity readiness framework for business organizations to be prepared to pursue digital transformation.</i></p>",2023,,10.5281/zenodo.10222954,,publication
EDISON Data Science Framework (EDSF): Addressing Demand for Data Science and Analytics Competences for the Data Driven Digital Economy,"Demchenko, Yuri, Cuadrado-Gallego, Juan J., Brewer, Steven, Wiktorski, Tomasz","<p>Emerging data driven economy including industry, research and business, requires new types of specialists that are capable to support all stages of the data lifecycle from data production and input to data processing and actionable results delivery, visualisation and reporting, which can be jointly defined as the Data Science professions family. Data Science is becoming a new recognised field of science that leverages the Data Analytics methods with the power of the Big Data technologies and Cloud Computing that both provide a basis for effective use of the data driven research and economy models. Data Science research and education require a multi-disciplinary approach and data driven/centric paradigm shift. Besides core professional competences and knowledge in Data Science, increasing digitalisation of Science and Industry also requires new type of workplace and professional skills that rise the importance of critical thinking, problem solving and creativity required to work in highly automated and dynamic environment. The education and training of the data related professions must reflect all multi-disciplinary knowledge and competences that are required from the Data Science and handling practitioners in modern, data driven research and the digital economy. In modern conditions with the fast technology change and strong skills demand, the Data Science education and training should be customizable and delivered in multiple forms, also providing sufficient lab facilities for practical training. This paper discusses aspects of building customizable and interoperable Data Science curricula for different types of learners and target application domains. The proposed approach is based on using the EDISON Data Science Framework (EDSF) initially developed in the EU funded Project EDISON and currently being maintained by the EDISON Community Initiative. &nbsp;</p>",2023,"Data Science, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science Model Curriculum, Data Science Body of Knowledge",10.5281/zenodo.7538380,,publication
