title,authors,abstract,year,keywords,doi,url,type
Accessing Data,"Ignacio Blanquer, Damian Segrelles Quilis, Sergio López Huguet, Pau Lozano Lloret","<p>PRedictive In-silico Multiscale Analytics to support cancer personalized diaGnosis and prognosis, Empowered by imaging biomarkers<br>
(PRIMAGE)&nbsp;proposes a cloud-based platform to support decision making in the clinical management of malignant solid tumours, offering predictive tools to assist diagnosis, prognosis, therapies choice and treatment follow up, based on the use of novel imaging biomarkers, in-silico tumour growth simulation, advanced visualisation of predictions with weighted confidence scores and machine-learning based translation of this knowledge into predictors for the most relevant, disease-specific, Clinical End Points.</p>

<p>PRIMAGE relies on a Cloud Processing and Storage Platform that can be instantiated in a wide range of public and on-premise cloud resources (Cloud Computing Infrastructure). This technical report shows in practical terms how to get the proper authentication and authorisation credentials to be able to access the resources of PRIMAGE Cloud Platform. The Technical Report describes first how to register to the PRIMAGE Virtual Organisation (PRIMAGE VO). This action will enable accessing the infrastructure (Data &amp; computing resources) of PRIMAGE. Once a user is registered in the PRIMAGE VO, the technical report describes the alternative procedures for accessing the data storage infrastructure deployment of PRIMAGE.</p>",2022,"Cancer Images, Cloud, Data Repositories",10.5281/zenodo.6562965,,publication
ICT-supported for participatory engagement within E-learning community,"Noor Hida Natrah Aziz, Haryani Haron, Afdallyna Fathiyah Harun","<p>This paper presents ICT-supported for participatory engagement learning within the e-learning community. The selection of effective tools in eLearning is crucial to supports interactive learning and able to achieve of desired learning outcomes. However, the intensity of its usage is not very remarkable; there is a need to understand ICT- supported for learners from the perspectives of participatory engagement. Therefore, integrating suitable technology into e-learning is expected to strengthen learner&#39;s engagement within the e-learning community. The objective of the study is to identify technology that could effectively support learners&#39; engagement. This study analyzes the available technology in the market to integrate into e-learning using the technology evaluation process. Interview sessions with experts were held to validated and suggested other technology uses in e-learning. This research is carrying out with three experts (academic staff) of the etechnologies within the University. This study uses semi-structured interviews to captured expert suggestions, knowledge, and expertise about technologies. Understanding learner&#39;s requirements toward technology are essential to ensure learners can reap the benefits of technology usage. This study uses a thematical analysis to identify and organize key themes from qualitative data. The result reveals mobile technology, wireless technology, live streaming technology, authoring tool, summative assessment, cloud computing, gamification and Instagram is suitable technologies that support participatory engagement activities..</p>",2022,"E-learning, E-learning community, Learners' engagement, Participatory engagement, Participatory learning",10.11591/ijeecs.v20.i1.pp492-499,,publication
Development of computational method for matched filtration with analytical profile of the blurred digital image,"Sergii Khlamov, Vladimir Vlasenko, Vadym Savanevych, Oleksandr Briukhovetskyi, Tetiana Trunova, Victor Chelombitko, Iryna Tabakova","<p>A computational method for matched filtration with analytical profile of the blurred digital image of the investigated objects on digital frames has been developed. Such &laquo;blurred&raquo; objects can be the result of an involuntary shift of a fixed camera, an incorrect choice of the mode of guiding the telescope (diurnal or object tracking) or a failure of the diurnal tracking.</p>

<p>This computational method is based on the analytical selection of the typical form of the object&rsquo;s image, as well as on the choice of special parameters for the transfer function of the matched filter for the blurred digital image, which makes it possible to evaluate the required parameters of the blurred digital image.</p>

<p>In addition, determining the number of Gaussians of the object&rsquo;s image makes it possible to perform the most accurate assessment of the initial approximation of the parameters of their shape. Thus, matched filtration makes it possible to highlight the investigated objects with a blurred image of a typical shape against the background of substrate noise. Using the computational method of matched filtration makes it possible to improve the segmentation of images of reference objects on the frame and reduce the number of false detections.</p>

<p>The developed computational method for matched filtration with analytical profile of the blurred digital image of the investigated objects on the frames was tested in practice as part of the research of the CoLiTec project. It was implemented in the intraframe processing unit of the Lemur software for the operational automated detection of new and observation of known objects with a weak brightness. Owing to the Lemur software using and the proposed computational method introduced into it, more than 500,000 measurements of the various investigated objects were successfully processed and identified.</p>",2022,"matched filter, transfer function, OLS evaluation, Gaussian, image processing",10.15587/1729-4061.2022.265309,,publication
Assessing the Digital Technology Competencies of Certified Public Accountants: A Gaze into Ilokano Workplace Context,"Montgomery, Jerald James","<p><em>The study focused on the Digital Technology (DT) Competency of Certified Public Accountants (CPAs) in Ilocos Sur. This study will be beneficial for the upskilling of CPAs in Ilocos Sur and serve as a guide to development of competency-based curriculum for accounting students and intervention programs by accounting professional organizations. Using a validated survey instrument, the researcher considered 107 CPAs that responded. Total enumeration was used. The survey investigated the CPAs&rsquo; level of digital technology along five competency domains. Descriptive method of research was utilized Their level of DT Competency is interpreted as &ldquo;Proficient&rdquo;. The study hints that they are not so far behind in terms of digital competency, and they have an enormous potential in relation to IT utilization, management, administration, and risk management. Reassessment of the BS Accountancy curriculum, encouraging CPAs to take advance studies and future research in this line is recommended. CPAs in Ilocos Sur can optimistically adapt to the ever-changing demands of the workplace.</em></p>",2022,"digital technology, competencies, accountants, Ilokano, workplace",10.5281/zenodo.6937848,,publication
University of Alberta Dataverse: A journey from standalone to a hosted community platform,"Guanwen Zhang, John Huck, James Doiron, Leah Vanderjagt","<p><strong>University of Alberta Library Dataverse (UALD) is a deployment of the open source research data repository software developed and supported by the Harvard Dataverse Project, providing essential support in helping researchers at the University of Alberta (UA) to store, manage, share, and disseminate their research data since its first deployment in 2014. It enhances findability, accessibility, interoperability, and reusability (FAIR) of deposited content and its associated intellectual output. However, it has become increasingly difficult to sustain such an imperative and essential service in the face of a litany of challenges, including: continued increase of research data in terms of rate, volume and diversity; reduced and uncertain budgets; lack of localized IT personnel with specialized knowledge and skills due to the centralization of campus IT infrastructure and personnel; and fast changes of technologies such as cloud computing and storage. With these challenges in mind, it was decided to migrate the UALD from a standalone application to Scholars Portal&rsquo;s dataverse, a collaborative platform and service operating at a national level across Canada. The collaboration allows participatory institutions to leverage shared computing infrastructure and resources, to tap into the pool of dedicated expertises, to stay at the forefront of cutting-edge technologies, to increase exposure of research data, and most importantly to overcome crippling challenges to provide sustainable services with cost-efficiency. The migration activities largely took place throughout 2021, with many valuable lessons learned. The journey of this migration is presented.</strong></p>",2022,"dataverse, digital repository, research data repository, sustainability, community collaboration",10.5281/zenodo.6617912,,presentation
Financial Technology and Allied Areas with reference to  Bachelors Program: An International Look,"P. K. Paul, A. Bhuimali, Kalishankar Tiwary, P. S. Aithal, R. Rajesh","<p>Financial technology is also called as FinTech, it is a new technology which is responsible for the modernization of traditional financial methods into different way and with computing enabled financial services. FinTech sector is currently using technology which helps in promotion of activities in finance and other affairs. The smart phones is used for different affairs and these led the concept of mobile banking, investing services. Currently, crypto currency is emerging rapidly and there are many examples of technologies for better and sophisticated financial services. Financial technology companies are moving towards better and healthy initiatives in promotion of startups and establishments are trying to better financial services. Information Technology tools plays a lead role for Financial technology field development both in practice and academically. Today many universities have started program and degrees in this field with name of Financial Technology, Financial Business Technology Financial Computing etc. The goal of this kind of program is to provide and generate knowledge as well as skills which are emerging in financial technology sector. Fintech is responsible for the great changes in traditional banks and insurance companies. The product/skilled in this field will taught innovation management techniques and they will be able to design as well as implement software applications, importantly here the data analytic, big data. Cloud computing, machine learning etc skills are required by new data driven models of financial services promotion and development. This paper is conceptual and theoretical in nature and talks about the basics of financial technology including its features, characteristics, development and function as a whole. The paper also emphasized about the program in this field and program potentiality in brief.</p>",2022,"Information Technology, Business, Education, Financial Technology, Development, Market, BSc Financial Technology",10.5281/zenodo.7309747,,publication
Education of Students with Autism Spectrum Disorder: Utilization of Educational Software According to the Theory of Behaviorism,"Bampouli, Ioanna, Milakis, D. Emmanouil","<p>The present article investigates the role of intervention programs for students with Autism Spectrum Disorder based on Operant Conditioning, through the use of modern computing technologies. Specifically, it investigates the crucial role of educational software based on the theory of Behaviorism in stimulating motivation and interest as well as in enhancing a wide range of cognitive, social, motor, and emotional skills in students with ASD. By highlighting the ways in which behavioral software utilizes the principles of Behaviorism in shaping behavior, the need to expand research in the field of transferring behavioral software to mobile device applications that will enhance motivation and provision of stimuli to students with ASD, is also recommended.</p>",2022,"Autism Spectrum Disorder, Educational Software, Theory of Behaviorism, Operant Conditioning Learning Theory",10.5281/zenodo.7296397,,publication
Εκπαίδευση Μαθητών με Διαταραχή Αυτιστικού Φάσματος: Αξιοποίηση Εκπαιδευτικών Λογισμικών σύμφωνα με τη Θεωρία του Συμπεριφορισμού,"Μηλάκης, Δ. Εμμανουήλ, Μπάμπουλη, Ιωάννα","<p>&Sigma;&tau;&omicron; &pi;&alpha;&rho;ό&nu; ά&rho;&theta;&rho;&omicron; &delta;&iota;&epsilon;&rho;&epsilon;&upsilon;&nu;ά&tau;&alpha;&iota; &omicron; &rho;ό&lambda;&omicron;&sigmaf; &tau;&omega;&nu; &pi;&alpha;&rho;&epsilon;&mu;&beta;&alpha;&tau;&iota;&kappa;ώ&nu; &pi;&rho;&omicron;&gamma;&rho;&alpha;&mu;&mu;ά&tau;&omega;&nu; &gamma;&iota;&alpha; &mu;&alpha;&theta;&eta;&tau;έ&sigmaf; &mu;&epsilon; &Delta;&iota;&alpha;&tau;&alpha;&rho;&alpha;&chi;ή &Alpha;&upsilon;&tau;&iota;&sigma;&tau;&iota;&kappa;&omicron;ύ &Phi;ά&sigma;&mu;&alpha;&tau;&omicron;&sigmaf; &pi;&omicron;&upsilon; &sigma;&tau;&eta;&rho;ί&zeta;&omicron;&nu;&tau;&alpha;&iota; &sigma;&tau;&eta; &Sigma;&upsilon;&nu;&tau;&epsilon;&lambda;&epsilon;&sigma;&tau;&iota;&kappa;ή &Epsilon;&xi;&alpha;&rho;&tau;&eta;&mu;έ&nu;&eta; &Mu;ά&theta;&eta;&sigma;&eta;, &mu;έ&sigma;&omega; &tau;&eta;&sigmaf; &chi;&rho;ή&sigma;&eta;&sigmaf; &tau;&omega;&nu; &sigma;ύ&gamma;&chi;&rho;&omicron;&nu;&omega;&nu; &upsilon;&pi;&omicron;&lambda;&omicron;&gamma;&iota;&sigma;&tau;&iota;&kappa;ώ&nu; &tau;&epsilon;&chi;&nu;&omicron;&lambda;&omicron;&gamma;&iota;ώ&nu;. &Sigma;&upsilon;&gamma;&kappa;&epsilon;&kappa;&rho;&iota;&mu;έ&nu;&alpha;, &delta;&iota;&epsilon;&rho;&epsilon;&upsilon;&nu;ά&tau;&alpha;&iota; &omicron; &kappa;&alpha;&theta;&omicron;&rho;&iota;&sigma;&tau;&iota;&kappa;ό&sigmaf; &rho;ό&lambda;&omicron;&sigmaf; &tau;&omega;&nu; &epsilon;&kappa;&pi;&alpha;&iota;&delta;&epsilon;&upsilon;&tau;&iota;&kappa;ώ&nu; &lambda;&omicron;&gamma;&iota;&sigma;&mu;&iota;&kappa;ώ&nu; &pi;&omicron;&upsilon; &epsilon;&delta;&rho;ά&zeta;&omicron;&nu;&tau;&alpha;&iota; &sigma;&tau;&eta; &theta;&epsilon;&omega;&rho;ί&alpha; &tau;&omicron;&upsilon; &Sigma;&upsilon;&mu;&pi;&epsilon;&rho;&iota;&phi;&omicron;&rho;&iota;&sigma;&mu;&omicron;ύ, &sigma;&tau;&eta;&nu; &pi;&alpha;&rho;&alpha;&kappa;ί&nu;&eta;&sigma;&eta; &tau;&omega;&nu; &kappa;&iota;&nu;ή&tau;&rho;&omega;&nu; &kappa;&alpha;&iota; &tau;&omicron;&upsilon; &epsilon;&nu;&delta;&iota;&alpha;&phi;έ&rho;&omicron;&nu;&tau;&omicron;&sigmaf;, &kappa;&alpha;&theta;ώ&sigmaf; &kappa;&alpha;&iota; &sigma;&tau;&eta;&nu; &epsilon;&nu;ί&sigma;&chi;&upsilon;&sigma;&eta; &epsilon;&nu;ό&sigmaf; &epsilon;&upsilon;&rho;έ&omicron;&sigmaf; &phi;ά&sigma;&mu;&alpha;&tau;&omicron;&sigmaf; &gamma;&nu;&omega;&sigma;&tau;&iota;&kappa;ώ&nu;, &kappa;&omicron;&iota;&nu;&omega;&nu;&iota;&kappa;ώ&nu;, &kappa;&iota;&nu;&eta;&tau;&iota;&kappa;ώ&nu; &kappa;&alpha;&iota; &sigma;&upsilon;&nu;&alpha;&iota;&sigma;&theta;&eta;&mu;&alpha;&tau;&iota;&kappa;ώ&nu; &delta;&epsilon;&xi;&iota;&omicron;&tau;ή&tau;&omega;&nu; &sigma;&epsilon; &mu;&alpha;&theta;&eta;&tau;έ&sigmaf; &mu;&epsilon; &Delta;&Alpha;&Phi;. &Mu;έ&sigma;&alpha; &alpha;&pi;ό &tau;&eta;&nu; &alpha;&nu;ά&delta;&epsilon;&iota;&xi;&eta; &tau;&omega;&nu; &tau;&rho;ό&pi;&omega;&nu; &mu;&epsilon; &tau;&omicron;&upsilon;&sigmaf; &omicron;&pi;&omicron;ί&omicron;&upsilon;&sigmaf; &tau;&alpha; &sigma;&upsilon;&mu;&pi;&epsilon;&rho;&iota;&phi;&omicron;&rho;&iota;&sigma;&tau;&iota;&kappa;ά &lambda;&omicron;&gamma;&iota;&sigma;&mu;&iota;&kappa;ά &alpha;&xi;&iota;&omicron;&pi;&omicron;&iota;&omicron;ύ&nu; &tau;&iota;&sigmaf; &alpha;&rho;&chi;έ&sigmaf; &tau;&omicron;&upsilon; &Sigma;&upsilon;&mu;&pi;&epsilon;&rho;&iota;&phi;&omicron;&rho;&iota;&sigma;&mu;&omicron;ύ &sigma;&tau;&eta;&nu; &delta;&iota;&alpha;&mu;ό&rho;&phi;&omega;&sigma;&eta; &tau;&eta;&sigmaf; &sigma;&upsilon;&mu;&pi;&epsilon;&rho;&iota;&phi;&omicron;&rho;ά&sigmaf;, &pi;&rho;&omicron;&tau;&epsilon;ί&nu;&epsilon;&tau;&alpha;&iota;, &epsilon;&pi;ί&sigma;&eta;&sigmaf;, &eta; &alpha;&nu;&alpha;&gamma;&kappa;&alpha;&iota;ό&tau;&eta;&tau;&alpha; &gamma;&iota;&alpha; &delta;&iota;&epsilon;ύ&rho;&upsilon;&nu;&sigma;&eta; &tau;&eta;&sigmaf; έ&rho;&epsilon;&upsilon;&nu;&alpha;&sigmaf; &sigma;&tau;&omicron; &pi;&epsilon;&delta;ί&omicron; &tau;&eta;&sigmaf; &mu;&epsilon;&tau;&alpha;&phi;&omicron;&rho;ά&sigmaf; &tau;&omega;&nu; &sigma;&upsilon;&mu;&pi;&epsilon;&rho;&iota;&phi;&omicron;&rho;&iota;&sigma;&tau;&iota;&kappa;ώ&nu; &lambda;&omicron;&gamma;&iota;&sigma;&mu;&iota;&kappa;ώ&nu; &sigma;&epsilon; &epsilon;&phi;&alpha;&rho;&mu;&omicron;&gamma;έ&sigmaf; &phi;&omicron;&rho;&eta;&tau;ώ&nu; &sigma;&upsilon;&sigma;&kappa;&epsilon;&upsilon;ώ&nu; &pi;&omicron;&upsilon; &theta;&alpha; &epsilon;&nu;&iota;&sigma;&chi;ύ&omicron;&upsilon;&nu; &tau;&alpha; &kappa;ί&nu;&eta;&tau;&rho;&alpha; &kappa;&alpha;&iota; &tau;&alpha; &pi;&alpha;&rho;&epsilon;&chi;ό&mu;&epsilon;&nu;&alpha; &epsilon;&rho;&epsilon;&theta;ί&sigma;&mu;&alpha;&tau;&alpha; &sigma;&tau;&omicron;&upsilon;&sigmaf; &mu;&alpha;&theta;&eta;&tau;έ&sigmaf; &mu;&epsilon; &Delta;&Alpha;&Phi;.</p>",2022,"Διαταραχή Αυτιστικού Φάσματος, Θεωρία Συμπεριφορισμού, Συντελεστική Εξαρτημένη Μάθηση, Συμπεριφοριστικά Λογισμικά",10.5281/zenodo.7268256,,publication
SPIRIT : A microservice-based framework for interactive Cloud infrastructure planning,"Koulouzis, Spiros, Bianchi, Riccardo, van der Linde, Robin, Wang, Yuandou, Zhao, Zhiming","<p>The IaaS model provides elastic infrastructure that enables</p>

<p>the migration of legacy applications to cloud environments. Many cloud</p>

<p>computing vendors such as Amazon Web Services, Microsoft Azure, and</p>

<p>Google Cloud Platform offer a pay-per-use policy that allows for a sustainable</p>

<p>reduction in costs compared to on-premise hosting, as well as</p>

<p>enable users to choose various geographically distributed data centers.</p>

<p>Using state-of-the-art planning algorithms can help application owners to</p>

<p>estimate the size and characteristics of the underlying cloud inveterate.</p>

<p>However, it&rsquo;s not always clear which is the optimal solution especially</p>

<p>in multi-cloud environments with complex application requirements and</p>

<p>QoS constraints. In this paper, we propose an open framework named</p>

<p>SPIRIT, which allows a user to include cloud infrastructure planning</p>

<p>algorithms and to evaluate and compare their solutions. SPIRIT achieves</p>

<p>this by allowing users to interactively study infrastructure planning algorithms</p>

<p>by adjusting parameters via a graphical user interface, which</p>

<p>visualizes the results of these algorithms. In the current prototype, we</p>

<p>have included from the IaaS Partial Critical Path algorithm. By taking</p>

<p>advantage of SPIRIT&rsquo;s microservice-based architecture and its generic</p>

<p>interfaces a user can add to the framework, new planning algorithms.</p>

<p>SPIRIT can transform an abstract workflow described using the CWL</p>

<p>to a concrete infrastructure described using the TOSCA specification.</p>

<p>This way the infrastructure descriptions can be ranked on various key</p>

<p>performance indicators.</p>",2022,,10.1007/978-3-031-06156-1_32,,publication
Temperature-Vegetation-soil Moisture-Precipitation Drought Index (TVMPDI); 21-year drought monitoring in Iran using satellite imagery within Google Earth Engine,"Soroosh Mehravar, Meisam Amani, Armin Moghimi, Farzaneh Dadrass Javan, Farhad Samadzadegan, Arsalan Ghorbanian, Alfred Stein, Ali Mohammadzadeh, Ali Mohammad Mirmazloumi","<p>Remote Sensing (RS) offers efficient tools for drought monitoring, especially in countries with a lack of reliable and consistent in-situ multi-temporal datasets. In this study, a novel RS-based Drought Index (RSDI) named Temperature-Vegetation-soil MoisturePrecipitation Drought Index (TVMPDI) was proposed. To the best of our knowledge, TVMPDI is the first RSDI using four different drought indicators in its formulation. TVMPDI was then validated and compared with six conventional RSDIs including VCI, TCI, VHI, TVDI, MPDI and TVMDI. To this end, precipitation and soil temperature in-situ data have been used. Different time scales of meteorological Standardized Precipitation Index (SPI) index have also been used for the validation of the RSDIs. TVMPDI was highly correlated with the monthly precipitation and soil temperature in-situ data at 0.76 and 0.81 values respectively. The correlation coefficients between the RSDIs and 3-month SPI ranged from 0.07 to 0.28, identifying the TVMPDI as the most suitable index for subsequent analyses. Since the proposed TVMPDI could considerably outperform the other selected RSDIs, all spatiotemporal drought monitoring analyses in Iran were conducted by TVMPDI over the past 21 years. In this study, different products of the Moderate Resolution Imaging Spectrometer (MODIS), Tropical Rainfall Measuring Mission (TRMM), and Global Precipitation Measurement (GPM) datasets containing 15,206 images were used on the Google Earth Engine (GEE) cloud computing platform. According to the results, Iran experienced the most severe drought in 2000 with a 0.715 TVMPDI value lasting for almost two years. Conversely, the TVMPDI showed a minimum value equal to 0.6781 in 2019 as the lowest annual drought level. The drought severity and trend in the 31 provinces of Iran have also been mapped. Consequently, various levels of decrease over the 21 years were found for different provinces, while Isfahan and Gilan were the only provinces showing an ascending drought trend (with a 0.004% and 0.002% trendline slope respectively). Khuzestan also faced a worrying drought prevalence that occurred in several years. In summary, this study provides updated information about</p>",2022,"Drought index, Drought in Iran, MODIS, Monitoring, Remote Sensing (RS), TVPMDI",10.5281/zenodo.6517351,,publication
Enterprise risk arising from legacy production systems: a probabilistic perspective,"Bludova, Tetiana, Usherenko, Svitlana, Moskovchuk, Alla, Kaminska, Iryna, Kyslytsyna, Olga","The model of estimation of effective minimization of strategic risks arising at modernization of the software of legacy production systems is presented. It is shown that incompatible hypotheses of strategic risks of the enterprise in the digital economy form a complete group of pairwise incompatible independent events, and their probabilities are found by mathematical methods of processing an inversely symmetric matrix, made by experts in pairwise comparison on a 5-point scale of relative importance errors of calculations of the constructed matrix (no more than 15 %). For these matrices, solutions of characteristic equations are found to determine the maximum values of the eigenvalues of matrices, which appear in the assessment of the adequacy of composite expert matrices together with the corresponding orders of matrices.


To substantiate the statistical measurement under the condition of quantitative or qualitative assessment of the risk of occurrence of events, the a priori value of the probabilities of occurrence of risk in the occurrence of events is taken. The full probability formula is the formula for the probability of occurrence of an event of effective minimization of strategic risks. It is shown that to determine the a priori values of conditional probabilities of hypotheses of effective minimization of strategic risks of the enterprise it is necessary to make statistically significant sections of these hypotheses at selected enterprises for several periods, which may be subject to statistical distribution laws. Thus, the presented model for quantitative measurement, comprehensive analysis of the level of software modernization of legacy production systems of the enterprise is the initial theoretical basis for improving the system of strategic management of the enterprise in terms of digitalization.",2022,"project risk, expert matrix, full group of events, conditional probabilities, reengineering, business processes",10.21303/2461-4262.2022.002529,,publication
syslrn: Learning What to Monitor for Efficient Anomaly Detection [Dataset],"Davide Sanvito, Giuseppe Siracusano, Sharan Santhanam, Roberto Gonzalez, Roberto Bifulco","<p>This repository includes the dataset for the paper:</p>

<p><em><a href=""http://doi.org/10.1145/3517207.3526979"">D. Sanvito, G. Siracusano, S. Santhanam, R. Gonzalez, R. Bifulco</a></em><br>
<strong><em><a href=""http://doi.org/10.1145/3517207.3526979"">syslrn: Learning What to Monitor for Efficient Anomaly Detection </a></em></strong><br>
<em><a href=""http://doi.org/10.1145/3517207.3526979"">ACM EuroMLSys 2022</a></em></p>

<p>The dataset contains two directories at the root level:</p>

<ul>
	<li><em><strong>raw_dataset</strong></em></li>
	<li><strong><em>processed_dataset</em></strong></li>
</ul>

<p>Each folder in the <strong><em>raw_dataset</em> </strong>directory contains the raw monitoring data used to generate the graph associated to a single experiment together with additional metadata files.<br>
Each folder in the <strong><em>processed_dataset</em> </strong>directory contains the graph associated to a single experiment as a set of three CSV files: two for the graph edges (<em>pid_childof_pid_df.csv</em> and <em>pid_speakswith_pid_df.csv</em>) and one for the graph nodes (<em>proc_df.csv</em>).<br>
We provide below a code snippet to parse a graph from <strong><em>processed_dataset</em> </strong>directory.</p>

<p>In both folders the name of each sub-folder is based on the following schema: <strong><em>[SCENARIO]_[W]wl/test_[TEST_ID]</em></strong> where:</p>

<ul>
	<li><em>[SCENARIO]</em> reports the target component for the failure injection (<em>cinder_failure</em>, <em>neutron_failure</em>, <em>nova_failure</em>). <em>ff</em>&nbsp; indicates instead a failure-free execution</li>
	<li><em>[W]</em> reports the number of concurrent workloads</li>
	<li><em>[TEST_ID] </em>reports the ID of the specific failure scenario injected (same ID selected by the OpenStack failure injection framework [1] )</li>
</ul>

<p>Each experiment includes the following data in the <strong><em>raw_dataset</em></strong> sub-folders:</p>

<ul>
	<li><em>audit_raw_logs_[TEST_ID]/</em>: raw audit monitoring data</li>
	<li><em>bpf_tools_[TEST_ID]/</em>: raw ebpf tools monitoring data</li>
	<li><em>instance-[INSTANCE_ID]/</em>: workload-specific metadata files, e.g. stdout/stderr (generated by the OpenStack failure injection framework [1] )</li>
	<li><em>logs_workload_[TEST_ID]/:</em> OpenStack application logs</li>
	<li><em>perf_tools_[TEST_ID]/</em>: raw perf tools monitoring data</li>
	<li><em>audit_filtered_[TEST_ID].log:</em> audit data pre-processed by <em>ausearch</em> (e.g. numerical entities are resolved to symbols)</li>
	<li><em>failure_[TEST_ID].info</em>: metadata information about the specific failure scenario (generated by the OpenStack failure injection framework [1] )</li>
	<li><em>timestamps_[TEST_ID]:</em> timing information</li>
</ul>

<p><em>[1] D. Cotroneo, L. De Simone, P. Liguori, R. Natella, N. Bidokhti - How Bad Can a Bug Get? An Empirical Analysis of Software Failures in the OpenStack Cloud Computing Platform [ACM ESEC/FSE 2019]</em></p>

<p>&nbsp;</p>

<p>Example: parsing a graph from <strong><em>processed_dataset</em> </strong>directory</p>

<pre><code class=""language-python"">import pandas as pd
import networkx as nx

def parse_csv(path):
    processes_df = pd.read_csv('%sproc_df.csv' % path, index_col=0).reset_index(drop=True)

    speakswith_edges_df = pd.read_csv('%spid_speakswith_pid_df.csv' % path, index_col=0)
    speakswith_edges_df['type'] = 'speaksWith'

    childof_edges_df = pd.read_csv('%spid_childof_pid_df.csv' % path, index_col=0)
    childof_edges_df['type'] = 'childOf'
            
    return processes_df, pd.concat([speakswith_edges_df, childof_edges_df], ignore_index=True)

def make_graph(nodes_df, edges_df):
    G = nx.MultiGraph()
    
    for _, node in nodes_df.iterrows():
        G.add_node(node.pid, **node)

    for _, edge in edges_df.iterrows():
        G.add_edge(edge.pid1, edge.pid2, type=edge.type)

    return G

PATH = 'processed_dataset/ff_1wl/test_1/'
nodes_df, edges_df = parse_csv(PATH)
G = make_graph(nodes_df, edges_df)
nx.draw_networkx(G, node_size=10, with_labels=False)</code></pre>

<p>&nbsp;</p>

<p>If you use this dataset for your research, please cite the following paper:</p>

<pre><code>@inproceedings{sanvito2022syslrn,
   title={syslrn: Learning What to Monitor for Efficient Anomaly Detection},
   author={Sanvito, Davide and Siracusano, Giuseppe and Santhanam, Sharan and Gonzalez, Roberto and Bifulco, Roberto},
   booktitle={2nd European Workshop on Machine Learning and Systems (EuroMLSys '22)},
   year={2022},
   address = {Rennes, France},
   publisher = {ACM},
   month = apr,
}
</code></pre>",2022,"monitoring, ebpf, anomaly detection, openstack",10.5281/zenodo.6374398,,dataset
